product_id,handle,title,status,price,vendor,product_type,type_tag,room_tag,category,units_sold_24mo,units_sold_12mo,orders_24mo,last_order_date,revenue_24mo,image_count,has_real_image,body_html_chars,has_desc,spec_count,specs_confidence,has_seo_title,has_seo_desc,cluster_id,is_cluster_best,cluster_size,tier_auto,archive_recommended,archive_reason,action_default,redirect_target_handle,steve_override_action,steve_notes
9665676181817,clamp-on-power-bar-and-usb-charging-station,Clamp-on power bar and USB charging station,active,229.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,514,True,0,none,False,False,52,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10102505341241,coat-tree,Coat tree,active,186.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,104,True,0,none,False,False,54,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9103184265529,coat-tree-hook-stand-1,Coat tree hook stand,active,179.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,1,True,1922,True,0,none,False,False,55,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10029504528697,cord-cover,Cord cover snake,active,99.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,4,True,159,True,0,none,False,False,66,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10102429090105,corner-maker-12,Corner maker — 12,active,175.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,360,True,0,none,False,False,67,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10102691627321,corner-maker-2-sizes,Corner maker — 2 sizes,active,189.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,841,True,0,none,False,False,68,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10008720867641,custom-reception-unit-accessories,Custom reception unit & accessories,active,0.0,Brant Business Interiors,,type:accessories,room:reception,accessories,0,0,0,,0,2,True,39,False,0,none,False,False,82,False,1,C,yes,no-sales-24mo; no-desc; generic-title; specs-unknown; zero-price,archive,collections/all-accessories,,
9103185183033,dolly-7,Dolly,active,545.25,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,507,True,0,none,False,False,103,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9098388799801,door-32-x-32-1,"Door — 32"" x 32""",active,179.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,311,True,0,none,False,False,105,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9666433220921,dual-monitor-arm,Dual monitor arm,active,299.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,535,True,0,none,False,False,112,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9666436006201,easy-pull-in-out-keyboard-tray,Easy pull in & out keyboard tray,active,145.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,304,True,0,none,False,False,114,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9982087758137,efloat-quattro-humanscale,Efloat quattro humanscale,active,2239.0,Humanscale,,type:accessories,,accessories,0,0,0,,0,10,True,733,True,0,none,False,False,117,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9968013639993,fax-printer-machine-stand,"Fax, printer, machine stand",active,418.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,1,True,381,True,0,none,False,False,136,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9832199749945,felt-acoustic-room-dividers,Felt acoustic room dividers,active,1089.0,Brant Business Interiors,Sound dampeners,type:accessories,,accessories,0,0,0,,0,9,True,1000,True,0,none,False,False,141,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9832223867193,felt-acoustic-wall-tiles,Felt acoustic wall tiles,active,1249.99,Brant Business Interiors,Sound dampeners wall tiles,type:accessories,,accessories,0,0,0,,0,12,True,1024,True,0,none,False,False,142,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9693081895225,felt-sound-dampeners,Felt sound dampeners,active,1399.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,8,True,1667,True,0,none,False,False,143,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9667825598777,gas-lift-monitor-riser,Gas lift monitor riser,active,434.33,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,978,True,0,none,False,False,165,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10085789335865,grommet-hole-cover,Grommet hole & cover,active,175.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,3,True,132,True,0,none,False,False,169,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9820816179513,halifax-executive-suite,Halifax executive suite,active,6399.99,Brant Business Interiors,,type:accessories,room:private-office,accessories,0,0,0,,0,6,True,672,True,0,none,False,False,172,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9822314070329,halifax-series,Halifax series,active,6999.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,755,True,0,none,False,False,173,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9822310236473,halifax-typical-4,Halifax typical 4,active,4450.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,756,True,0,none,False,False,174,False,2,C,yes,no-sales-24mo; generic-title; specs-unknown; duplicate,archive-duplicate,halifax-typical-9,,
9817158025529,halifax-typical-9,Halifax typical 9,active,8999.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,286,True,0,none,False,False,174,True,2,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,halifax-typical-9,,
9766928220473,hardfloor-casters,Hardfloor casters,active,39.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,107,True,0,none,False,False,175,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9832764408121,hardware-for-ceiling-tiles,Hardware for ceiling tiles,active,29.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,9,True,379,True,0,none,False,False,176,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9983576506681,humanscale-nova-lighting,Humanscale nova lighting,active,479.99,Humanscale,,type:accessories,,accessories,0,0,0,,0,5,True,1075,True,0,none,False,False,187,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10102435873081,i-pad-holders,Ipad holders,active,169.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,10,True,604,True,0,none,False,False,206,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9693075505465,impromptu-lectern-1,Impromptu lectern,active,699.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,17,True,631,True,0,none,False,False,197,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9469554262329,indoor-planter,Indoor planter,active,1600.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,523,True,0,none,False,False,199,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9665634435385,ionic-feet-1-pair,Ionic feet (1 pair),active,149.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,169,True,0,none,False,False,205,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9666435449145,jax-keyboard-tray,Jax keyboard tray,active,495.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,1799,True,0,none,False,False,207,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9666433876281,keyboard-tray-multi-position,Keyboard tray multi position,active,399.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,1069,True,0,none,False,False,214,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9960567046457,keys-2-set,Keys 2/set,active,25.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,95,True,0,none,False,False,215,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9800598552889,laminate-modesty-panels,Laminate modesty panels,active,126.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,3,True,193,True,0,none,False,False,230,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9943316529465,laptop-holder-for-100-ma1c-100-ma2c-monitor-arms,Laptop holder for 100-MA1C & 100-MA2C monitor arms only,active,89.99,Brant Business Interiors,Laptop Holder,type:accessories,,accessories,0,0,0,,0,2,True,454,True,0,none,False,False,231,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9693069377849,lectern-podium,Lectern podium,active,699.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,121,True,0,none,False,False,236,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9800687845689,levels-l-shape,Levels l-shape,active,1449.99,Brant Business Interiors,,type:accessories,room:private-office,accessories,0,0,0,,0,5,True,679,True,0,none,False,False,241,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9874943738169,metal-cross-base-with-levelers,Metal cross base with levelers,active,280.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,8,True,296,True,0,none,False,False,263,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9874945835321,metal-round-metal-base,Metal round metal base,active,299.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,9,True,275,True,0,none,False,False,265,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9874949079353,metal-square-metal-base,Metal square metal base,active,299.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,9,True,282,True,0,none,False,False,266,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9936909893945,mobile-machine-stand-with-shelf-on-wheels,Mobile machine stand with shelf on wheels,active,899.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,3,True,463,True,0,none,False,False,272,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9778549653817,momentum-series-combos-keyboard-arm-premium-quality,Momentum series combos keyboard arm (premium quality),active,563.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,1417,True,0,none,False,False,276,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9851749335353,monitor-arms,Monitor arms,active,199.99,Brant Business Interiors,Avis-add-charge,type:accessories,,accessories,0,0,0,,0,0,False,352,True,0,none,False,False,277,False,1,C,yes,no-sales-24mo; no-real-image; generic-title; specs-unknown,archive,collections/all-accessories,,
9943309746489,new-pneumatic-single-arm-monitor-stand,"""new"" pneumatic single-arm monitor stand",active,269.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,954,True,0,none,False,False,3,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9788850307385,nutmeg-reception,Nutmeg reception,active,2733.0,Brant Business Interiors,,type:accessories,room:reception,accessories,0,0,0,,0,5,True,261,True,0,none,False,False,286,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9689001951545,oci-platinum-monitor-arms,Oci platinum monitor arms,active,425.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,573,True,0,none,False,False,292,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9749031158073,partitions-66-high,"Partitions 66"" high — 66""",active,1299.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,3,True,629,True,0,none,False,False,307,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9749031420217,partitions-66-high-2-offices-1,"Partitions 66"" high 2 offices — 66""",active,2099.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,633,True,0,none,False,False,306,False,3,C,yes,no-sales-24mo; generic-title; specs-unknown; duplicate,archive-duplicate,partitions-66-high-6-offices,,
9749032632633,partitions-66-high-3-offices-1,"Partitions 66"" high 3 offices — 66""",active,2999.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,633,True,0,none,False,False,306,False,3,C,yes,no-sales-24mo; generic-title; specs-unknown; duplicate,archive-duplicate,partitions-66-high-6-offices,,
9749033386297,partitions-66-high-6-offices,"Partitions 66"" high 6 offices — 66""",active,4599.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,679,True,0,none,False,False,306,True,3,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,partitions-66-high-6-offices,,
9753608388921,planter,Planter,active,1399.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,258,True,0,none,False,False,309,False,2,C,yes,no-sales-24mo; generic-title; specs-unknown; duplicate,archive-duplicate,planters,,
9676187631929,planters,Planters,active,599.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,19,True,300,True,0,none,False,False,309,True,2,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,planters,,
9103182364985,plexiglass-hanging-modesty-panel-48-width-x-15-height-2,"Plexiglass hanging modesty panel - 48"" width x 15"" height — 15""",active,1999.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,585,True,0,none,False,False,311,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9800589377849,plexiglass-modesty-panels,Plexiglass modesty panels,active,199.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,4,True,262,True,0,none,False,False,312,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9683089654073,pod-phone-booths,Pod phone booths,active,0.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,3,True,395,True,0,none,False,False,314,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown; zero-price,archive,collections/all-accessories,,
9842388468025,power-plant-500222pp90-daisychaining,Power plant 500222PP90 daisychaining,active,149.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,5,True,317,True,0,none,False,False,316,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9698778710329,power-station-with-3-outlets-and-2-usb,Power station with 3 outlets and 2 USB,active,425.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,9,True,424,True,0,none,False,False,317,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9968003612985,round-metal-base,Round metal base,active,299.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,282,True,0,none,False,False,335,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9837829685561,scoot-8945bl-lectern,Scoot 8945BL lectern,active,829.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,17,True,949,True,0,none,False,False,346,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9693074391353,scoot-multi-purpose-lectern-8922bl-1,Scoot multi-purpose lectern — 8922BL,active,847.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,8,True,1475,True,0,none,False,False,347,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9757974364473,screenflex-room-dividers,Screenflex room dividers,active,1489.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,8,True,2191,True,0,none,False,False,349,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9667868524857,soft-pods,Soft pods,active,2095.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,8,True,135,True,0,none,False,False,366,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9723869462841,sphere-power,Sphere power,active,150.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,3,True,330,True,0,none,False,False,376,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10017041875257,spritz-with-arms-and-castors-6765c,Spritz with arms and castors — 6765C,active,385.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,2,True,1208,True,0,none,False,False,377,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9817942851897,the-halifax-collection,The halifax collection,active,99999.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,10,True,255,True,0,none,False,False,414,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9700992221497,tower-charging-station-with-usb-ports-2-colour-options,Tower charging station with USB ports. 2 colour options. — 2 colour,active,450.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,1057,True,0,none,False,False,418,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9785822609721,triple-monitor-and-ipad-holder,Triple monitor and ipad holder,active,588.69,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,6,True,1581,True,0,none,False,False,421,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9666433515833,triple-monitor-arm,Triple monitor arm,active,329.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,1,True,1965,True,0,none,False,False,422,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9665685782841,vesta-power-tower,Vesta power tower,active,1679.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,1,True,106,True,0,none,False,False,434,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
10030448312633,white-board-magnetic-mobile-on-wheels,White board magnetic (mobile) on wheels,active,499.99,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,1,True,727,True,0,none,False,False,439,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9724679127353,workway-planters,Workway planters,active,625.0,Brant Business Interiors,,type:accessories,,accessories,0,0,0,,0,1,True,582,True,0,none,False,False,443,False,1,C,yes,no-sales-24mo; generic-title; specs-unknown,archive,collections/all-accessories,,
9769092022585,adapt-high-back-synchro-tilter-mvl11724,Adapt | high back synchro-tilter — MVL11724,active,399.99,Brant Business Interiors,,type:chairs,,chairs,1,1,1,2025-12-08T08:24:39-05:00,399.99,9,True,283,True,0,none,False,False,10,True,3,A,no,,keep,,,
9766192775481,amigo-mesh-chair-otg10900blk,Amigo mesh chair — OTG10900BLK,active,179.99,Brant Business Interiors,,type:chairs,,chairs,1,1,1,2026-01-20T15:29:58-05:00,179.99,2,True,1844,True,0,none,False,False,14,False,1,A,no,,keep,,,
9982115381561,armless-low-back-stacking-chair-mvl2748,Armless low back stacking chair — MVL2748,active,139.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,174,True,0,none,False,False,17,True,2,A,no,no-sales-24mo,keep,,,
9771597070649,ashmont-medium-back-management-tilter-mvl2781,Ashmont | medium back management tilter — MVL2781,active,479.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,462,True,0,none,False,False,18,False,1,A,no,no-sales-24mo,keep,,,
9776142713145,avro-350m-heavy-duty-multi-tilter-chairs-mvl11716,Avro 350M heavy duty multi-tilter chairs — MVL11716,active,699.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,484,True,0,none,False,False,20,False,1,A,no,no-sales-24mo,keep,,,
9776146415929,basics-chevron-junior-operator-chair-mvl2363-7-1,Basics chevron junior operator chair — MVL2363-7,active,259.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,8,True,132,True,0,none,False,False,24,False,1,A,no,no-sales-24mo,keep,,,
9768077066553,basics-comfort-time-ultra-multi-tilter-big-tall-chair,Basics comfort-time ultra multi-tilter big & tall chair,active,599.99,Brant Business Interiors,,type:chairs,,chairs,1,0,1,2025-03-04T18:55:28-05:00,349.99,5,True,500,True,0,none,False,False,26,False,1,A,no,generic-title; specs-unknown,keep,,,
9666750054713,basics-ergo-boss-executie-back-multi-tilter-chairs-bao28703,Basics ergo boss executie back multi-tilter chairs — BAO28703,active,749.99,Global Furniture Group,,type:chairs,,chairs,1,1,1,2025-10-24T16:57:50-04:00,749.99,2,True,1827,True,0,none,False,False,30,False,1,A,no,,keep,,,
9776141041977,basics-obusforme-elite-heavy-duty-multi-tilter-chair-ts2770-3-1,ObusForme Basics elite heavy duty multi-tilter chair — TS2770-3,active,899.99,ObusForme,,type:chairs,,chairs,0,0,0,,0,11,True,551,True,0,none,False,False,287,False,1,A,no,no-sales-24mo,keep,,,
9771509907769,basics-preto-swivel-tilt-chair-1,Basics preto swivel tilt chair,active,169.99,Brant Business Interiors,,type:chairs,,chairs,2,2,1,2025-06-17T11:49:53-04:00,359.98,2,True,191,True,0,none,False,False,31,False,1,A,no,generic-title; specs-unknown,keep,,,
9692248211769,beta-armless-posture-task-drafting-stool-mvl2718,Beta | armless posture task drafting stool — MVL2718,active,309.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,653,True,0,none,False,False,32,False,1,A,no,no-sales-24mo,keep,,,
9708349915449,bolt-mesh-back-tilter-otg11510b,Bolt | mesh back tilter — OTG11510B,active,289.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,465,True,0,none,False,False,34,False,1,A,no,no-sales-24mo,keep,,,
9103181316409,chair-black-steel-frame-3,Chair - black steel frame,active,357.0,Brant Business Interiors,,type:chairs,,chairs,2,0,1,2025-01-02T17:19:28-05:00,714.0,9,True,531,True,0,none,False,False,47,False,1,A,no,generic-title; specs-unknown,keep,,,
9778281251129,cobalt-medium-back-tilter-mvl2785,Cobalt | medium back tilter — MVL2785,active,299.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,9,True,428,True,0,none,False,False,56,False,1,A,no,no-sales-24mo,keep,,,
9701172412729,drift-seating,Drift seating,active,1499.0,Brant Business Interiors,,type:chairs,,chairs,1,1,1,2025-08-22T22:14:56-04:00,0.0,15,True,1047,True,0,none,False,False,110,False,1,A,no,generic-title; specs-unknown,keep,,,
9666755526969,elora-multi-tilter-high-back-chair-black-baomvl1893,Elora multi-tilter high back chair black — BAOMVL1893,active,599.99,Brant Business Interiors,,type:chairs,,chairs,2,2,2,2026-03-18T12:13:59-04:00,859.98,2,True,1875,True,0,none,False,False,122,True,2,A,no,,keep,,,
9766190809401,extended-high-back-tilter-otg11359-carleton,Extended high back tilter OTG11359 carleton,active,319.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,10,True,807,True,0,none,False,False,131,False,1,A,no,no-sales-24mo,keep,,,
9816405115193,extended-high-back-wide-deep-seat-multi-tilt-bao27513,Extended high back wide & deep seat multi tilt — BAO27513,active,824.98,Brant Business Interiors,,type:chairs,,chairs,1,1,1,2025-08-27T11:06:36-04:00,824.98,2,True,595,True,0,none,False,False,132,False,1,A,no,,keep,,,
9982117806393,finch-armless-stacking-armchair-mvl11704,Finch | armless stacking armchair — MVL11704,active,179.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,870,True,0,none,False,False,145,False,1,A,no,no-sales-24mo,keep,,,
9771381686585,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,"Format+ | high back weight sensing synchro-tilter, mesh seat and back",active,469.99,Global Furniture Group,,type:chairs,,chairs,1,0,1,2025-04-15T13:54:32-04:00,499.99,6,True,1556,True,0,none,False,False,157,False,1,A,no,generic-title; specs-unknown,keep,,,
9706964681017,full-time-chair-mvl2900,Full time chair — MVL2900,active,389.95,Brant Business Interiors,,type:chairs,,chairs,1,0,1,2024-12-26T16:36:47-05:00,389.95,2,True,1085,True,0,none,False,False,159,False,1,A,no,,keep,,,
9639652557113,global-accord-back-knee-tilter-chair-1,Global Accord back knee tilter chair,active,769.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,17,True,872,True,0,none,False,False,166,False,1,A,no,no-sales-24mo,keep,,,
9965349372217,global-accord-mesh-back-tilter,Global Accord mesh back tilter,active,749.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,2,True,905,True,0,none,False,False,167,False,1,A,no,no-sales-24mo,keep,,,
9666747924793,global-obusforme-elite-multi-tilter-chair-high-back,ObusForme Global elite multi-tilter chair high back,active,689.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,2,True,745,True,0,none,False,False,291,False,1,A,no,no-sales-24mo,keep,,,
9776147792185,ibex-drafting-task-stool-mvl2808,Ibex drafting task stool — MVL2808,active,599.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,5,True,231,True,0,none,False,False,190,False,1,A,no,no-sales-24mo,keep,,,
9666389082425,ibex-mesh-back-drafting-stool-task-chair-with-arms,Ibex mesh back drafting stool task chair with arms,active,499.99,Global Furniture Group,,type:chairs,,chairs,1,0,1,2025-01-31T13:34:12-05:00,499.99,2,True,1278,True,0,none,False,False,191,False,1,A,no,generic-title; specs-unknown,keep,,,
10100370112825,ibex-mesh-seat-back-armless-drafting-chair-mvl2827,Ibex | mesh seat & back armless drafting chair — MVL2827,active,529.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,4,True,672,True,0,none,False,False,194,False,1,A,no,no-sales-24mo,keep,,,
9771009016121,ibex-synchro-tilter-chairs-mvl2801,Ibex synchro-tilter chairs — MVL2801,active,399.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,2,True,283,True,0,none,False,False,192,False,1,A,no,no-sales-24mo,keep,,,
9782586507577,ibex-upholstered-seat-back-guest-chair-mvl2819-1,Ibex | upholstered seat & back guest chair — MVL2819,active,353.87,Global Furniture Group,,type:chairs,room:reception,chairs,0,0,0,,0,8,True,827,True,0,none,False,False,196,True,2,A,no,no-sales-24mo,keep,,,
9686790209849,ibex-upholstered-seat-mesh-back-tilter-chair-mvl2801,Ibex upholstered seat & mesh back tilter chair — MVL2804,active,379.99,Global Furniture Group,,type:chairs,,chairs,0,0,0,,0,2,True,1483,True,0,none,False,False,193,False,1,A,no,no-sales-24mo,keep,,,
9847222403385,kneeling-chair-kcm1420,Kneeling chair — KCM1420,active,179.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,3,True,710,True,0,none,False,False,216,False,1,A,no,no-sales-24mo,keep,,,
9771443061049,knight-lightweight-tilter-chair-otg11360,Knight lightweight tilter chair — OTG11360,active,279.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,2,True,171,True,0,none,False,False,217,False,1,A,no,no-sales-24mo,keep,,,
9676166496569,kody-mesh-chair-otg13110,Kody mesh chair — OTG13110,active,319.99,Brant Business Interiors,,type:chairs,,chairs,2,0,2,2025-02-03T12:11:51-05:00,599.98,9,True,941,True,0,none,False,False,218,False,1,A,no,,keep,,,
9782665183545,kylie-multi-purpose-stacking-chair-cadet-otg11355c,Kylie | multi-purpose stacking chair - cadet — OTG11355C,active,159.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,4,True,737,True,0,none,False,False,220,False,1,A,no,no-sales-24mo,keep,,,
9816455512377,marlee-midback-chair-bonded-leather-mvl11722,Marlee midback chair bonded leather — MVL11722,active,399.99,Brant Business Interiors,,type:chairs,,chairs,0,0,0,,0,10,True,1202,True,0,none,False,False,258,False,1,A,no,no-sales-24mo,keep,,,
