handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
jumbo-storage-cabinet-assembled-72-h-x48w-x-24-d,9776397713721,4,sceneB-smb,jumbo-storage-cabinet-assembled-72-h-x48w-x-24-d__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Jumbo-Storage-Cabinet-Assembled-72_-H-x48_W-x-24_-D-Business-Interiors-16774442.png?v=1750130032,https://v3b.fal.media/files/b/0a9847b4/fiqvZJTjy5Ftt8AI5J--5_3bf0ea65c35a404e9888344cae3686e8.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/jumbo-storage-cabinet-assembled-72-h-x48w-x-24-d__pos4__sceneB-smb.jpg,9,True,"The generated image closely matches the reference in form, color, material, hardware, and proportions.",OK,0,20260429-233758
l-shape-height-adjustable-desk-set,9665339851065,2,studio-white,l-shape-height-adjustable-desk-set__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/L-Shape-Height-Adjustable-Desk-Set-Business-Interiors-16697864.png?v=1750114280,https://v3b.fal.media/files/b/0a9847a5/3yQ5T_CZS3NuHn5hR0W1R_0e33ee878c174bc4a43aca39380850da.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/l-shape-height-adjustable-desk-set__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260429-233758
l-shape-height-adjustable-desk-set,9665339851065,3,sceneA-institutional,l-shape-height-adjustable-desk-set__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/L-Shape-Height-Adjustable-Desk-Set-Business-Interiors-16697864.png?v=1750114280,https://v3b.fal.media/files/b/0a9847a6/E_g5v2Kb7Dgu9EJGaJgFo_4588ff20d6264371ac4298033bf3e518.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/l-shape-height-adjustable-desk-set__pos3__sceneA-institutional.jpg,9,True,"The product in B is a very accurate replication of the product in A in all aspects, with only minor textural variations and slight differences in the office context.",OK,0,20260429-233758
l-shape-height-adjustable-desk-set,9665339851065,4,sceneB-smb,l-shape-height-adjustable-desk-set__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/L-Shape-Height-Adjustable-Desk-Set-Business-Interiors-16697864.png?v=1750114280,https://v3b.fal.media/files/b/0a9847a7/SRWkZqCwfhvLVJovFfCBT_bc8445419cf04dfd8f8dbba93bdf6767.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/l-shape-height-adjustable-desk-set__pos4__sceneB-smb.jpg,3,False,"The color and material of the desk and cabinets are different, and the proportion of the entire desk is skewed.",FLAG_HUMAN,0,20260429-233758
makerspace-tables,9785193038137,2,studio-white,makerspace-tables__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Makerspace-Tables-Business-Interiors-16781166.png?v=1750131546,https://v3b.fal.media/files/b/0a9847a1/wKlDMr37BS3FhAqLW_tOj_e6d9dc8ec8f849adadeb63b038c356e7.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/makerspace-tables__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260429-233758
makerspace-tables,9785193038137,3,sceneA-institutional,makerspace-tables__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Makerspace-Tables-Business-Interiors-16781166.png?v=1750131546,https://v3b.fal.media/files/b/0a9847a3/05d67xR5-EA1sGUYt6kKY_d8a00fb1ace04177a2075aa5ab31b790.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/makerspace-tables__pos3__sceneA-institutional.jpg,10,True,"The product in image B accurately replicates the product in image A in form, color, material, hardware, and proportions.",OK,0,20260429-233758
makerspace-tables,9785193038137,4,sceneB-smb,makerspace-tables__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Makerspace-Tables-Business-Interiors-16781166.png?v=1750131546,https://v3b.fal.media/files/b/0a9847a4/Rw-_aPgbR9VGI1c1CepPS_d7bcf369daca48d49a411c9e1da43d81.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/makerspace-tables__pos4__sceneB-smb.jpg,9,True,"The product in B accurately reflects the form, color, material, hardware, and proportions of the product in A.",OK,0,20260429-233758
management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410,9900174475577,2,studio-white,management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410-43009594097977.png?v=1759098257,https://v3b.fal.media/files/b/0a984794/godbUB-MZCmSmiWWV8-M0_713bb3eb2d0e4eff8aa4155a28c7c31c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410__pos2__studio-white.jpg,9,True,The generated image accurately represents the product in the reference image across all specified parameters.,OK,0,20260429-233758
management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410,9900174475577,3,sceneA-institutional,management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410-43009594097977.png?v=1759098257,https://v3b.fal.media/files/b/0a984795/u8WBmiFXDRcNyaEVewufD_776043bf611b418d812fc51d8d8f90df.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410__pos3__sceneA-institutional.jpg,9,True,"The generated product closely resembles the reference product in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260429-233758
management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410,9900174475577,4,sceneB-smb,management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410-43009594097977.png?v=1759098257,https://v3b.fal.media/files/b/0a984796/wm7imvueMSPslNODqDw-s_251b9776fbf746b4bdd3ba6a76caacbf.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410__pos4__sceneB-smb.jpg,3,False,"The generated image depicts a table that shares the same wood color and material as the reference product, but the form, proportions, and hardware are significantly different, and crucial elements like the hutch and drawers are missing.",FLAG_HUMAN,0,20260429-233758
modern-grigio-reception-desk,9788847030585,2,studio-white,modern-grigio-reception-desk__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Modern-Grigio-Reception-Desk-Business-Interiors-16782831.jpg?v=1750131918,https://v3b.fal.media/files/b/0a984790/jqgBBTEfJ5a1AwYBWVfh2_e061be7d72984cad81fecd29e2a562bb.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/modern-grigio-reception-desk__pos2__studio-white.jpg,10,True,"The generated image perfectly matches the reference product in all aspects including form, color, material, hardware, and proportions.",OK,0,20260429-233758
modern-grigio-reception-desk,9788847030585,3,sceneA-institutional,modern-grigio-reception-desk__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Modern-Grigio-Reception-Desk-Business-Interiors-16782831.jpg?v=1750131918,https://v3b.fal.media/files/b/0a984792/5XQNP4Mowdp_0uZ3wQDfe_103c2e60a0dc4d8787409356a4afe5ed.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/modern-grigio-reception-desk__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately replicates the form, color, material, and proportions of the reference product, with minor differences in lighting and texture accentuation.",OK,0,20260429-233758
modern-grigio-reception-desk,9788847030585,4,sceneB-smb,modern-grigio-reception-desk__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Modern-Grigio-Reception-Desk-Business-Interiors-16782831.jpg?v=1750131918,https://v3b.fal.media/files/b/0a984793/WL7xr1kx_arkP_RUNwkKt_6639a2abe1c24309aea29300f50c7533.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/modern-grigio-reception-desk__pos4__sceneB-smb.jpg,9,True,"The product in B accurately matches the product in A in terms of form, color, material, hardware, and proportions.",OK,0,20260429-233758
nourish-high-back-bariatric-patient-chair-gc3685-1,9685627470137,2,studio-white,nourish-high-back-bariatric-patient-chair-gc3685-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/NourishTM-High-Back-Bariatric-Patient-Chair-_GC3685_-Business-Interiors-16721123.png?v=1750119018,https://v3b.fal.media/files/b/0a98479b/c6zpgZ_65fD1FiHpcYFlF_4904b6cb0daa475fa89d95f4601347d7.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/nourish-high-back-bariatric-patient-chair-gc3685-1__pos2__studio-white.jpg,10,True,"The product in B accurately matches the product in A in all visual aspects including form, color, material, hardware, and proportions.",OK,0,20260429-233758
nourish-high-back-bariatric-patient-chair-gc3685-1,9685627470137,3,sceneA-institutional,nourish-high-back-bariatric-patient-chair-gc3685-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/NourishTM-High-Back-Bariatric-Patient-Chair-_GC3685_-Business-Interiors-16721123.png?v=1750119018,https://v3b.fal.media/files/b/0a98479c/ob5VLUJ16ylU6XTfgbKL8_e47e8a91e37d485f9951816a3457091f.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/nourish-high-back-bariatric-patient-chair-gc3685-1__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately replicates the product in form, color, material, hardware, and proportions.",OK,0,20260429-233758
nourish-high-back-bariatric-patient-chair-gc3685-1,9685627470137,4,sceneB-smb,nourish-high-back-bariatric-patient-chair-gc3685-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/NourishTM-High-Back-Bariatric-Patient-Chair-_GC3685_-Business-Interiors-16721123.png?v=1750119018,https://v3b.fal.media/files/b/0a98479d/WMkadAOOcMRFzMC4sm8yX_fe375374254d498fad1646c3d070570e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/nourish-high-back-bariatric-patient-chair-gc3685-1__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product in image A, with faithful representation of form, color, material, and proportions.",OK,0,20260429-233758
nutmeg-reception,9788850307385,2,studio-white,nutmeg-reception__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Nutmeg-Reception-Business-Interiors-16783039.jpg?v=1750131961,https://v3b.fal.media/files/b/0a984797/6smoXuHVK7gScrCXf7SHd_5fc26eb13b7048df8d51e72214b5c282.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/nutmeg-reception__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, and proportions of the original product image.",OK,0,20260429-233758
nutmeg-reception,9788850307385,3,sceneA-institutional,nutmeg-reception__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Nutmeg-Reception-Business-Interiors-16783039.jpg?v=1750131961,https://v3b.fal.media/files/b/0a984798/vewWN4N8kuXJj616aVCDD_91bce42d53f249c7b1bcfdbf0ab627f9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/nutmeg-reception__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product from the reference photo in terms of form, color, material, and proportions.",OK,0,20260429-233758
nutmeg-reception,9788850307385,4,sceneB-smb,nutmeg-reception__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Nutmeg-Reception-Business-Interiors-16783039.jpg?v=1750131961,https://v3b.fal.media/files/b/0a98479a/bMGWEHgUdwCzjvmDJgTGa_2a3b703f0d2245bb93235d54c89e218e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/nutmeg-reception__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product in form, color, material, and proportions with minor variations in surrounding context.",OK,0,20260429-233758
offices-to-go-newland-u-shaped-suites-nlp406,9855852380473,2,studio-white,offices-to-go-newland-u-shaped-suites-nlp406__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-offices-to-go-newland-u-shaped-suites-nlp406-42731496931641.png?v=1759098237,https://v3b.fal.media/files/b/0a9847af/rXpE2x3p3KrQF0M6BYmJx_62f68b4aa695415c9e482605a083528d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/offices-to-go-newland-u-shaped-suites-nlp406__pos2__studio-white.jpg,9,True,"The generated image accurately represents the product from the reference image in form, color, material, hardware, and proportions.",OK,0,20260429-233758
offices-to-go-newland-u-shaped-suites-nlp406,9855852380473,3,sceneA-institutional,offices-to-go-newland-u-shaped-suites-nlp406__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-offices-to-go-newland-u-shaped-suites-nlp406-42731496931641.png?v=1759098237,https://v3b.fal.media/files/b/0a9847b0/erCpQFTk3HtE7JT-tyIBo_356feabe592044af83f6210005d54cdc.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/offices-to-go-newland-u-shaped-suites-nlp406__pos3__sceneA-institutional.jpg,4,False,The colors and materials of the desk and hutch are significantly different between the two images.,FLAG_HUMAN,0,20260429-233758
offices-to-go-newland-u-shaped-suites-nlp406,9855852380473,4,sceneB-smb,offices-to-go-newland-u-shaped-suites-nlp406__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-offices-to-go-newland-u-shaped-suites-nlp406-42731496931641.png?v=1759098237,https://v3b.fal.media/files/b/0a9847b1/9b_ezHaVUNp6tLOgdOOud_9afe10af3dda4587a93aa73cfc2f6b9c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-02/offices-to-go-newland-u-shaped-suites-nlp406__pos4__sceneB-smb.jpg,8,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260429-233758
