Handle,Product_ID,Image_Position,Shopify_Image_ID,Shopify_CDN_URL,Alt_Text,FAL_Source_URL,Source_Hero_URL,Live_Pos1_URL,Status
lectern-podium,9693069377849,2,53511664861497,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Xvl_xh_GGDgoReAf3GyP4_6b04289d822e45da9f13308e959be9b5.jpg?v=1777922574,Lectern podium - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a592/Xvl_xh_GGDgoReAf3GyP4_6b04289d822e45da9f13308e959be9b5.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lectern-Podium-Business-Interiors-16728073.png?v=1750120475,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lectern-Podium-Business-Interiors-16728073.png?v=1750120475,PUSHED
lectern-storage-stand,9693070721337,2,53511664927033,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1UlnWYZFfOs43TtzwsRHv_85ad23a095434d99ba587d9a3e591353.jpg?v=1777922577,Lectern storage stand - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a593/1UlnWYZFfOs43TtzwsRHv_85ad23a095434d99ba587d9a3e591353.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lectern-Storage-Stand-Business-Interiors-16728122.png?v=1750120497,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lectern-Storage-Stand-Business-Interiors-16728122.png?v=1750120497,PUSHED
led-desk-lamp-with-usb-and-night-light,9723832435001,2,53511664959801,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ZwOONphMF8kB1i19sl5z__323e57c92a854358ab47611833556b8e.jpg?v=1777922580,LED desk lamp with USB and night light - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a595/ZwOONphMF8kB1i19sl5z__323e57c92a854358ab47611833556b8e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/LED-Desk-Lamp-with-USB-and-Night-Light-Business-Interiors-16743176.png?v=1750123720,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/LED-Desk-Lamp-with-USB-and-Night-Light-Business-Interiors-16743176.png?v=1750123720,PUSHED
levels-bookcase,9963313004857,2,53511664992569,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/apAZ8O0cGcgB4Kxsyi2sF_8222e98a58d2452eacce0f9b8b624e53.jpg?v=1777922583,Levels bookcase - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a597/apAZ8O0cGcgB4Kxsyi2sF_8222e98a58d2452eacce0f9b8b624e53.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-31-5-w-x-13-75-d-x-64-5-h-levels-bookcase-43430568493369.png?v=1759098311,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-31-5-w-x-13-75-d-x-64-5-h-levels-bookcase-43430568493369.png?v=1759098311,PUSHED
links-custom-reception-unit-60x72,9858891776313,2,53511665025337,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/7i6ks863jhbFTQrHd5Xsh_971a7901399945bea133e0553b01fe4f.jpg?v=1777922586,"Links custom reception unit — 60""x72"" - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98a59a/7i6ks863jhbFTQrHd5Xsh_971a7901399945bea133e0553b01fe4f.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-links-custom-reception-unit-60-x72-42750518427961.png?v=1759098239,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-links-custom-reception-unit-60-x72-42750518427961.png?v=1759098239,PUSHED
lockerettes-6-tier-bank-of-3-36-x-18-x-72-steel-grey-rivet-assembled,9692198633785,2,53511665090873,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/fV8RKLfFNgRazAbEh6m96_2c0ae9b833344f7f85281565ceb84aa2.jpg?v=1777922590,"Lockerettes, 6 -tier, bank of 3, 36"" x 18"" x 72"", steel, grey, rivet (assembled) — 36"" x 18"" x 72"" - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98a5a4/fV8RKLfFNgRazAbEh6m96_2c0ae9b833344f7f85281565ceb84aa2.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockerettes_-6-tier_-Bank-of-3_-36_-x-18_-x-72_-Steel_-Grey_-Rivet-_Assembled_-Business-Interiors-16727673.png?v=1750120381,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockerettes_-6-tier_-Bank-of-3_-36_-x-18_-x-72_-Steel_-Grey_-Rivet-_Assembled_-Business-Interiors-16727673.png?v=1750120381,PUSHED
loop-leg-table,9724647440697,2,53511665123641,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/TYST_TlMfoPSsb_BvJ7WV_2ec98e725ada4dbfa138eb70413b96c2.jpg?v=1777922592,Loop leg table - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5a5/TYST_TlMfoPSsb_BvJ7WV_2ec98e725ada4dbfa138eb70413b96c2.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/LOOP-Leg-Table-Business-Interiors-16743726.jpg?v=1750123848,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/LOOP-Leg-Table-Business-Interiors-16743726.jpg?v=1750123848,PUSHED
loover-high-back-synchro-tilter,9666753855801,2,53511665189177,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/NUneiejVEFS63rypgkv6b_0edfaba9fdb247d3b205acd17760a612.jpg?v=1777922596,Loover high back synchro tilter - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5a6/NUneiejVEFS63rypgkv6b_0edfaba9fdb247d3b205acd17760a612.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Loover-High-Back-Synchro-Tilter-Business-Interiors-16704460.png?v=1750115390,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Loover-High-Back-Synchro-Tilter-Business-Interiors-16704460.png?v=1750115390,PUSHED
loover-medium-back-synchro-tilter-chair,9666754675001,2,53511665221945,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/tQ02RXEDfUZOZIv4eIho-_e313152d318348dfbcf2bcf8408d5f62.jpg?v=1777922598,Loover medium back synchro tilter chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5a8/tQ02RXEDfUZOZIv4eIho-_e313152d318348dfbcf2bcf8408d5f62.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Loover-Medium-Back-Synchro-Tilter-Chair-Business-Interiors-16704585.png?v=1750115412,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Loover-Medium-Back-Synchro-Tilter-Chair-Business-Interiors-16704585.png?v=1750115412,PUSHED
low-back-stacking-chair-mvl2747,9982116069689,2,53511665287481,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/rvpz2ESoo8lYlXtyeUV-P_6eb0970091ae48279563dddf0ba88798.jpg?v=1777922601,Low back stacking chair — MVL2747 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5a9/rvpz2ESoo8lYlXtyeUV-P_6eb0970091ae48279563dddf0ba88798.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-low-back-stacking-chair-mvl2747-43547833139513.png?v=1759098299,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-low-back-stacking-chair-mvl2747-43547833139513.png?v=1759098299,PUSHED
lumi-high-back-synchro-tilter-chair,9666759852345,2,53511665320249,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ciu02155btcckRoW0ZGut_d999303e9392442ab233c1e669fb9c21.jpg?v=1777922605,Lumi | high back synchro-tilter chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5ab/ciu02155btcckRoW0ZGut_d999303e9392442ab233c1e669fb9c21.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lumi-_-High-Back-Synchro-Tilter-Chair-Business-Interiors-16705065.png?v=1750115580,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lumi-_-High-Back-Synchro-Tilter-Chair-Business-Interiors-16705065.png?v=1750115580,PUSHED
management-l-shaped-suite-66w-x-72d,9469546103097,2,53511665418553,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/5_wf-udDjqtfYGlnNmETJ_5a279f0a2415447998997a19111965d8.jpg?v=1777922608,"Management ""l"" shaped suite - 66""w x 72""d — 72"" - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98a5ae/5_wf-udDjqtfYGlnNmETJ_5a279f0a2415447998997a19111965d8.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MANAGEMENT-_L_-SHAPED-SUITE-66_W-X-72_D-Business-Interiors-16695763.png?v=1750113799,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MANAGEMENT-_L_-SHAPED-SUITE-66_W-X-72_D-Business-Interiors-16695763.png?v=1750113799,PUSHED
management-u-shaped-suite-72w-x-102d,9726650548537,2,53511665484089,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/0fI4g1LZpCx1ns2GF47Z_a1dfd6a9a65c423f94979ff6bedeeba8.jpg?v=1777922611,"Management ""u"" shaped suite - 72""w x 102""d — 102"" - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98a5b0/_0fI4g1LZpCx1ns2GF47Z_a1dfd6a9a65c423f94979ff6bedeeba8.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Management-_U_-Shaped-Suite-72_W-x-102_D-Business-Interiors-16747713.png?v=1750124682,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Management-_U_-Shaped-Suite-72_W-x-102_D-Business-Interiors-16747713.png?v=1750124682,PUSHED
management-u-shaped-suite-with-3-stage-height-adjustable-table,9726681907513,2,53511665615161,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/o3_HY5gtNPxVrxPyw4yID_ff226234396549979b992d2b5bc4ee7e.jpg?v=1777922614,"Management ""u"" shaped suite with 3-stage height adjustable table - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98a5b1/o3_HY5gtNPxVrxPyw4yID_ff226234396549979b992d2b5bc4ee7e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Management-_U_-Shaped-Suite-with-3-Stage-Height-Adjustable-Table-Business-Interiors-16748421.png?v=1750124830,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Management-_U_-Shaped-Suite-with-3-Stage-Height-Adjustable-Table-Business-Interiors-16748421.png?v=1750124830,PUSHED
marche-guest-chair,9729470857529,2,53511665713465,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/EFMIwaBKKs_M0J9tfmcgx_75d37e5883ba493289d7cf9048f5e497.jpg?v=1777922617,Marche guest chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5b2/EFMIwaBKKs_M0J9tfmcgx_75d37e5883ba493289d7cf9048f5e497.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marche-Guest-Chair-Business-Interiors-16749983.jpg?v=1750125142,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marche-Guest-Chair-Business-Interiors-16749983.jpg?v=1750125142,PUSHED
marche-guest-chair-8622,9729473741113,2,53511665844537,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/9I5dEoQ_T5s_bohT6umyr_7b83243622a24f91b0ff351d0dcb0853.jpg?v=1777922620,Marche guest chair — 8622 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5b5/9I5dEoQ_T5s_bohT6umyr_7b83243622a24f91b0ff351d0dcb0853.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marche-Guest-Chair-8622-Business-Interiors-16750146.jpg?v=1750125184,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marche-Guest-Chair-8622-Business-Interiors-16750146.jpg?v=1750125184,PUSHED
marche-guest-chair-copy,9729471086905,2,53511665910073,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1W8osvvcXvzhN4TKUralA_37c5fe76139240f8a8928550c5c26691.jpg?v=1777922624,Marche guest chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5b4/1W8osvvcXvzhN4TKUralA_37c5fe76139240f8a8928550c5c26691.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marche-Guest-Chair-Business-Interiors-16750017.jpg?v=1750125163,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marche-Guest-Chair-Business-Interiors-16750017.jpg?v=1750125163,PUSHED
marlee-synchro-tilter-chairs,9776144908601,2,53511665942841,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/KOzZ3SUJHmV6P1l-UPRlG_2912efcadf5a43e581019b143272523f.jpg?v=1777922626,Marlee synchro-tilter chairs - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5b6/KOzZ3SUJHmV6P1l-UPRlG_2912efcadf5a43e581019b143272523f.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marlee-Synchro-Tilter-Chairs-Business-Interiors-16773764.png?v=1750129871,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marlee-Synchro-Tilter-Chairs-Business-Interiors-16773764.png?v=1750129871,PUSHED
meeting-table,9853059694905,2,53511665975609,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/odo0oj-btqtJ-y9fl3FaH_0c8ba789149a4bc09a479f26d04dd4c0.jpg?v=1777922630,Meeting table - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5b8/odo0oj-btqtJ-y9fl3FaH_0c8ba789149a4bc09a479f26d04dd4c0.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-24-x36-meeting-table-42714173964601.png?v=1759098243,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-24-x36-meeting-table-42714173964601.png?v=1759098243,PUSHED
metal-apex-desk,9911112433977,2,53511666041145,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/aLtUa2CJmKTjK4y3Vd6S_0b732dde12784d958c142f2ca87c36a9.jpg?v=1777922633,Metal apex desk - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98a5b9/-aLtUa2CJmKTjK4y3Vd6S_0b732dde12784d958c142f2ca87c36a9.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-30-x60-metal-apex-desk-43065299763513.png?v=1759098277,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-30-x60-metal-apex-desk-43065299763513.png?v=1759098277,PUSHED
desk-single-pedestal-1,9455190606137,2,53511722238265,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/9cGy6frvXPTNq46cpaPLo_7906229ce04e4a23ada690e6bf61300f.jpg?v=1777925255,Newland | double pedestal desk - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e513/9cGy6frvXPTNq46cpaPLo_7906229ce04e4a23ada690e6bf61300f.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Single-Pedestal-Business-Interiors-16695140.png?v=1750113662,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Single-Pedestal-Business-Interiors-16695140.png?v=1750113662,PUSHED
metal-desk-laminate-top,9683142836537,2,53511722271033,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/2wUfws42DfEwWcfGMUVoO_a5b036dc3a19424cb8c10c5a6602f464.jpg?v=1777925260,Metal desk laminate top - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e508/2wUfws42DfEwWcfGMUVoO_a5b036dc3a19424cb8c10c5a6602f464.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Metal-Desk-Laminate-Top-Business-Interiors-71006381.png?v=1754496379,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Metal-Desk-Laminate-Top-Business-Interiors-71006381.png?v=1754496379,PUSHED
mobile-pedestal-digital-lock,9788567388473,2,53511722762553,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1uofLanG_vd60k09Uu7w7_6e48ac3ec9424d349dd0cc43889e2492.jpg?v=1777925264,Mobile pedestal & digital lock - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e50a/1uofLanG_vd60k09Uu7w7_6e48ac3ec9424d349dd0cc43889e2492.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Pedestal-_-Digital-Lock-Business-Interiors-16782235.jpg?v=1750131786,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Pedestal-_-Digital-Lock-Business-Interiors-16782235.jpg?v=1750131786,PUSHED
mobile-pedestal-drawer-box-file,9745591533881,2,53511722795321,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/SO9EXZgYOSUx728215zhs_966efa0e0c0c48c8ac6a4061bf8a98fb.jpg?v=1777925267,Mobile pedestal drawer box/file - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e50b/SO9EXZgYOSUx728215zhs_966efa0e0c0c48c8ac6a4061bf8a98fb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Pedestal-Drawer-Box-File-Business-Interiors-16752222.png?v=1750125625,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Pedestal-Drawer-Box-File-Business-Interiors-16752222.png?v=1750125625,PUSHED
mobile-pedestal-file-file,9834039345465,2,53511722828089,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/8BfJO097vy0PoAZKwi7Z2_97ebc3039c70467593051ea2c237e5f0.jpg?v=1777925270,Mobile pedestal file / file - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e50c/8BfJO097vy0PoAZKwi7Z2_97ebc3039c70467593051ea2c237e5f0.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-mobile-pedestal-file-file-42584941756729.png?v=1759098225,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-mobile-pedestal-file-file-42584941756729.png?v=1759098225,PUSHED
momentum-series-combos-keyboard-arm-premium-quality,9778549653817,2,53511723319609,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/c1AQXexJK84gEewzSdkra_e0f73b30d8f54130adbeee7fbfe7e18c.jpg?v=1777925273,Momentum series combos keyboard arm (premium quality) - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e50e/c1AQXexJK84gEewzSdkra_e0f73b30d8f54130adbeee7fbfe7e18c.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Momentum-Series-Combos-Keyboard-Arm-_Premium-Quality_-Business-Interiors-16775866.png?v=1750130355,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Momentum-Series-Combos-Keyboard-Arm-_Premium-Quality_-Business-Interiors-16775866.png?v=1750130355,PUSHED
multi-storage-cabinet-93365msl,9733021401401,2,53511723352377,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/DXReVpYf53ADkBkHkVRCM_e1d9a1cd3fc34e1c82128791eeeac8e2.jpg?v=1777925276,Multi-storage cabinet — 93365MSL - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98e50f/DXReVpYf53ADkBkHkVRCM_e1d9a1cd3fc34e1c82128791eeeac8e2.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Multi-Storage-Cabinet-93365MSL-Business-Interiors-16750959.png?v=1750125348,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Multi-Storage-Cabinet-93365MSL-Business-Interiors-16750959.png?v=1750125348,PUSHED
newland-16w-box-box-file-mobile-pedestal-nlmp23bbf,9950669635897,2,53511723417913,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/YavbxwzzQ_cx3gbgrvW47_452c3926b899436ab860dd528ac7aa09.jpg?v=1777925280,"Newland | 16""w box/box/file mobile pedestal — NLMP23BBF - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98e511/YavbxwzzQ_cx3gbgrvW47_452c3926b899436ab860dd528ac7aa09.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-newland-16-w-box-box-file-mobile-pedestal-nlmp23bbf-43368236745017.png?v=1759098305,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-newland-16-w-box-box-file-mobile-pedestal-nlmp23bbf-43368236745017.png?v=1759098305,PUSHED
