Handle,Product_ID,Image_Position,Shopify_Image_ID,Shopify_CDN_URL,Alt_Text,FAL_Source_URL,Source_Hero_URL,Live_Pos1_URL,Status
halifax-series,9822314070329,4,,,Halifax Series - Office context B [AI office context],https://v3b.fal.media/files/b/0a98230c/5OAfN4-sl0dHlRj6rELz1_72cae26f8d0a4fc59aae94cb907361e3.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Series-Business-Interiors-16788681.png?v=1750133174,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Series-Business-Interiors-16788681.png?v=1750133174,DRY_RUN
gardex-fireproof-lateral-file-2-3-4-drawer,9779411976505,2,,,"Gardex Fireproof Lateral File ( 2, 3 & 4 Drawer) - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98230d/HdXPvI0mWrOLluDADd_dr_c399a6005898415aa6ecd5637194eb75.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,DRY_RUN
gardex-fireproof-lateral-file-2-3-4-drawer,9779411976505,3,,,"Gardex Fireproof Lateral File ( 2, 3 & 4 Drawer) - Office context A [AI office context]",https://v3b.fal.media/files/b/0a98230e/udr5qnTzOWg_1GvmboMbq_f6c64c5508f0440289144bb2a5bc4972.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,DRY_RUN
gardex-fireproof-lateral-file-2-3-4-drawer,9779411976505,4,,,"Gardex Fireproof Lateral File ( 2, 3 & 4 Drawer) - Office context B [AI office context]",https://v3b.fal.media/files/b/0a98230f/wZLTfmbjkomzMJHGRjceW_fd53f6b2dab54864b551e97d3eb69c2c.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,DRY_RUN
halifax-executive-suite,9820816179513,2,,,Halifax Executive Suite - Studio white background [AI office context],https://v3b.fal.media/files/b/0a982348/TzdmkXI-NeL7dp3zlRyJ7_7841ade2e5d94bd3a5fb7c8761a81d1b.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,DRY_RUN
halifax-executive-suite,9820816179513,3,,,Halifax Executive Suite - Office context A [AI office context],https://v3b.fal.media/files/b/0a9823c9/rPvwwRZNm2AjAYllbWYOq_adf128f144aa4e6b9d0fd113bdd4ddb6.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,DRY_RUN
halifax-executive-suite,9820816179513,4,,,Halifax Executive Suite - Office context B [AI office context],https://v3b.fal.media/files/b/0a9823cc/NYgBbwN0eX05AU0Po2qJq_2d17392fd3604766b37f69e5772e612a.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,DRY_RUN
circular-reception-unit-w-41-r,9843066274105,2,,,Circular Reception Unit W-41-R - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9823cd/n7Pzrh4gEJuPdhABJIe_k_6e2dbba411c241e7b88dedb9856b487d.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,DRY_RUN
circular-reception-unit-w-41-r,9843066274105,3,,,Circular Reception Unit W-41-R - Office context A [AI office context],https://v3b.fal.media/files/b/0a9823ce/h469HJb3umHQP6hwmXTsP_c983c5cb1b934b6d83f8db6a75b0d6be.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,DRY_RUN
circular-reception-unit-w-41-r,9843066274105,4,,,Circular Reception Unit W-41-R - Office context B [AI office context],https://v3b.fal.media/files/b/0a9823d0/nzULXUiznwpPeHCETW3RA_40f9cbe9f0434d5baed99889355fdff4.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,DRY_RUN
4-person-workstation,9860596138297,2,,,4 Person Workstation - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9823d1/aaFwQ02sbd2QYKG43VBwW_eef02a5c7f9441d282cb1ea557f4c520.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,DRY_RUN
4-person-workstation,9860596138297,3,,,4 Person Workstation - Office context A [AI office context],https://v3b.fal.media/files/b/0a9823d2/J_mHadwWLZf171Y3KTzP__ffca0690a4454c77889225e6dfec7607.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,DRY_RUN
4-person-workstation,9860596138297,4,,,4 Person Workstation - Office context B [AI office context],https://v3b.fal.media/files/b/0a9823d3/bDzjZRTw5KsQyHFDjG1N-_bfba2f44d0ba4f3f99acf28f7edc63c0.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,DRY_RUN
fellowes-array-ceiling-ac2-air-purifier,9712548118841,2,,,Fellowes Array® Ceiling AC2 Air Purifier - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9823d4/vNfEeMKfutCH-qVB-phIK_15d63d68701c44058c477eddc1bee1cb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,DRY_RUN
fellowes-array-ceiling-ac2-air-purifier,9712548118841,3,,,Fellowes Array® Ceiling AC2 Air Purifier - Office context A [AI office context],https://v3b.fal.media/files/b/0a9823d5/yRDs1V_0MMtCB6FQmpe3A_31f0df91390b4703a036da1a35c43091.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,DRY_RUN
fellowes-array-ceiling-ac2-air-purifier,9712548118841,4,,,Fellowes Array® Ceiling AC2 Air Purifier - Office context B [AI office context],https://v3b.fal.media/files/b/0a9823d7/G0iHIQBpivtUp4liq9W1S_9c98eaf1d0214d36bf4463148b438ae5.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,DRY_RUN
the-foster-recliner,9462257615161,2,,,The Foster Recliner - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9823db/jcOY3NhWO4LM1G6xo1Lm6_989649358d6a4b898e7db781bf4fe3e4.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Foster-Recliner-Business-Interiors-16695460.png?v=1750113731,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Foster-Recliner-Business-Interiors-16695460.png?v=1750113731,DRY_RUN
the-foster-recliner,9462257615161,3,,,The Foster Recliner - Office context A [AI office context],https://v3b.fal.media/files/b/0a9823dc/3PxLmq0dDicXRVnfpUqtM_d2d6217bc65f4447822d1d04473177bd.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Foster-Recliner-Business-Interiors-16695460.png?v=1750113731,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Foster-Recliner-Business-Interiors-16695460.png?v=1750113731,DRY_RUN
the-foster-recliner,9462257615161,4,,,The Foster Recliner - Office context B [AI office context],https://v3b.fal.media/files/b/0a9823de/1Xw6I4vQjZu2ur_qz0o-__e29d6a70dac04609a1be47393cf6b0da.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Foster-Recliner-Business-Interiors-16695460.png?v=1750113731,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Foster-Recliner-Business-Interiors-16695460.png?v=1750113731,DRY_RUN
partitions-66-high-6-offices,9749033386297,2,,,"Partitions 66"" High 6 Offices - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a9823e5/ucaZf5rrcY5uBBUsLd49X_d26ad6a8d5474478a980fd74778db384.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Partitions-66_-High-6-Offices-Business-Interiors-16760765.png?v=1750127441,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Partitions-66_-High-6-Offices-Business-Interiors-16760765.png?v=1750127441,DRY_RUN
partitions-66-high-6-offices,9749033386297,3,,,"Partitions 66"" High 6 Offices - Office context A [AI office context]",https://v3b.fal.media/files/b/0a9823e6/DTeEwEklRbq8pF8Hkk2mL_7b916a87b72747ae94794ccf3485243a.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Partitions-66_-High-6-Offices-Business-Interiors-16760765.png?v=1750127441,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Partitions-66_-High-6-Offices-Business-Interiors-16760765.png?v=1750127441,DRY_RUN
partitions-66-high-6-offices,9749033386297,4,,,"Partitions 66"" High 6 Offices - Office context B [AI office context]",https://v3b.fal.media/files/b/0a9823e9/D09s8fW9fcbF6T59KXIeg_3dc916691d7e4e9ab9e5276af86035d8.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Partitions-66_-High-6-Offices-Business-Interiors-16760765.png?v=1750127441,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Partitions-66_-High-6-Offices-Business-Interiors-16760765.png?v=1750127441,DRY_RUN
screenflex-room-dividers,9757974364473,2,,,Screenflex Room Dividers - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98244e/1vqsQ22hgYOzb58FupG8p_748629ac0db249349827f807703733d6.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenflex-Room-Dividers-Business-Interiors-16762620.png?v=1750127814,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenflex-Room-Dividers-Business-Interiors-16762620.png?v=1750127814,DRY_RUN
screenflex-room-dividers,9757974364473,3,,,Screenflex Room Dividers - Office context A [AI office context],https://v3b.fal.media/files/b/0a982770/zkVaWIqQEDL3VmtfJeANk_53f33b9135d84e56b9f21de2d722fa9c.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenflex-Room-Dividers-Business-Interiors-16762620.png?v=1750127814,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenflex-Room-Dividers-Business-Interiors-16762620.png?v=1750127814,DRY_RUN
screenflex-room-dividers,9757974364473,4,,,Screenflex Room Dividers - Office context B [AI office context],https://v3b.fal.media/files/b/0a982771/TaCbdh3SKw14xG8M4Qsl4_56b83e25119343179279664a3dba35a3.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenflex-Room-Dividers-Business-Interiors-16762620.png?v=1750127814,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenflex-Room-Dividers-Business-Interiors-16762620.png?v=1750127814,DRY_RUN
fellowes-array-wall-stand-air-purification,9712562045241,2,,,Fellowes Array Wall & Stand Air Purification - Studio white background [AI office context],https://v3b.fal.media/files/b/0a982772/C8b2WCxyX4kO0F3A4xOFI_abd3d11003ff47e694727ef1e5d4bee3.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Array-Wall-_-Stand-Air-Purification-Business-Interiors-16738728.jpg?v=1750122794,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Array-Wall-_-Stand-Air-Purification-Business-Interiors-16738728.jpg?v=1750122794,DRY_RUN
fellowes-array-wall-stand-air-purification,9712562045241,3,,,Fellowes Array Wall & Stand Air Purification - Office context A [AI office context],https://v3b.fal.media/files/b/0a982773/bIhbbJimxUrFWrhwZjFwR_fa962f6ee1ff4e5f9b1d570a480dd231.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Array-Wall-_-Stand-Air-Purification-Business-Interiors-16738728.jpg?v=1750122794,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Array-Wall-_-Stand-Air-Purification-Business-Interiors-16738728.jpg?v=1750122794,DRY_RUN
fellowes-array-wall-stand-air-purification,9712562045241,4,,,Fellowes Array Wall & Stand Air Purification - Office context B [AI office context],https://v3b.fal.media/files/b/0a982775/IGKK4MDsuh9tJ1oQlqP7N_cf7c93ef54fd4c959202c6ff6514bf95.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Array-Wall-_-Stand-Air-Purification-Business-Interiors-16738728.jpg?v=1750122794,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Array-Wall-_-Stand-Air-Purification-Business-Interiors-16738728.jpg?v=1750122794,DRY_RUN
drafting-table,9693071737145,2,,,Drafting Table - Studio white background [AI office context],https://v3b.fal.media/files/b/0a982776/9LmDBx5APfEFphb_f7uJf_7d06fa786bbe44349d686cced3f9ea23.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Business-Interiors-16728242.png?v=1750120519,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Business-Interiors-16728242.png?v=1750120519,DRY_RUN
drafting-table,9693071737145,3,,,Drafting Table - Office context A [AI office context],https://v3b.fal.media/files/b/0a982777/4_oM0MkzxwwvKolFIoHQk_daf5b16dc8f94537881ecc71b3da95d3.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Business-Interiors-16728242.png?v=1750120519,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Business-Interiors-16728242.png?v=1750120519,DRY_RUN
drafting-table,9693071737145,4,,,Drafting Table - Office context B [AI office context],https://v3b.fal.media/files/b/0a982778/MS1HJjmSpYaCtIJHT9CN9_0f85d8dc31a64d2a89c8dec78c3da38e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Business-Interiors-16728242.png?v=1750120519,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Business-Interiors-16728242.png?v=1750120519,DRY_RUN
medicine-wheel-table-indigenous,9683112067385,2,,,Medicine Wheel Table Indigenous - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98277a/dtM0tIbG92m0h9GbZRh8m_85264a5f15ad49b69ab143d866c02fd5.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Medicine-Wheel-Table-Indigenous-Business-Interiors-16717097.png?v=1750118101,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Medicine-Wheel-Table-Indigenous-Business-Interiors-16717097.png?v=1750118101,DRY_RUN
medicine-wheel-table-indigenous,9683112067385,3,,,Medicine Wheel Table Indigenous - Office context A [AI office context],https://v3b.fal.media/files/b/0a98277b/BaWMluVDe5FujMwV_n053_3a55294cc0f9478db561a9f3c23098fa.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Medicine-Wheel-Table-Indigenous-Business-Interiors-16717097.png?v=1750118101,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Medicine-Wheel-Table-Indigenous-Business-Interiors-16717097.png?v=1750118101,DRY_RUN
medicine-wheel-table-indigenous,9683112067385,4,,,Medicine Wheel Table Indigenous - Office context B [AI office context],https://v3b.fal.media/files/b/0a98277c/qA3At5ROnKWtu7fT6ERiL_906207b05378476fbdaa6c145c3a2f87.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Medicine-Wheel-Table-Indigenous-Business-Interiors-16717097.png?v=1750118101,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Medicine-Wheel-Table-Indigenous-Business-Interiors-16717097.png?v=1750118101,DRY_RUN
vertical-fireproof-cabinets-2-3-4-drawer,9779950256441,2,,,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer) - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a98277d/ToQnlN0xRGI77p05aFzbh_2d143b147edf4b14ac0fcce194057c70.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Vertical-Fireproof-Cabinets-_2_-3-_-4-Drawer_-Business-Interiors-16776227.png?v=1750130447,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Vertical-Fireproof-Cabinets-_2_-3-_-4-Drawer_-Business-Interiors-16776227.png?v=1750130447,DRY_RUN
vertical-fireproof-cabinets-2-3-4-drawer,9779950256441,3,,,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer) - Office context A [AI office context]",https://v3b.fal.media/files/b/0a98277e/QDuK3F4hMb2FlB86JrMrl_8a33cdfedc744b6f8358ed1b7ce10631.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Vertical-Fireproof-Cabinets-_2_-3-_-4-Drawer_-Business-Interiors-16776227.png?v=1750130447,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Vertical-Fireproof-Cabinets-_2_-3-_-4-Drawer_-Business-Interiors-16776227.png?v=1750130447,DRY_RUN
vertical-fireproof-cabinets-2-3-4-drawer,9779950256441,4,,,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer) - Office context B [AI office context]",https://v3b.fal.media/files/b/0a98277f/gZUz2z3aTyaBs4qlFetkj_37f3159d2bfc4ef99e2dba6f961063f4.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Vertical-Fireproof-Cabinets-_2_-3-_-4-Drawer_-Business-Interiors-16776227.png?v=1750130447,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Vertical-Fireproof-Cabinets-_2_-3-_-4-Drawer_-Business-Interiors-16776227.png?v=1750130447,DRY_RUN
soft-pods,9667868524857,2,,,Soft Pods - Studio white background [AI office context],https://v3b.fal.media/files/b/0a982780/XzdooJZpzTfqTXpUekDsq_ba8be5ab300e44d59d96f91eee3556a1.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Soft-Pods-Business-Interiors-16709651.png?v=1750116514,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Soft-Pods-Business-Interiors-16709651.png?v=1750116514,DRY_RUN
soft-pods,9667868524857,3,,,Soft Pods - Office context A [AI office context],https://v3b.fal.media/files/b/0a982781/K8B1jV43QnyI3ptxoHA_d_b6ac0b0721a74f5f86d85ebc817e68d2.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Soft-Pods-Business-Interiors-16709651.png?v=1750116514,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Soft-Pods-Business-Interiors-16709651.png?v=1750116514,DRY_RUN
soft-pods,9667868524857,4,,,Soft Pods - Office context B [AI office context],https://v3b.fal.media/files/b/0a982782/-DcVjMUMSBSYocKfbaMtj_d41a5bcd9794458285e76e21b0e4c9fa.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Soft-Pods-Business-Interiors-16709651.png?v=1750116514,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Soft-Pods-Business-Interiors-16709651.png?v=1750116514,DRY_RUN
innovations-u-shape-suite,9839234384185,2,,,Innovations U-Shape Suite - Studio white background [AI office context],https://v3b.fal.media/files/b/0a982784/JdUeRW2iZrNiWFCdUARks_2f8d6cb2ce4f4e62957892305a0f7c13.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-innovations-u-shape-suite-42621968253241.png?v=1759098238,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-innovations-u-shape-suite-42621968253241.png?v=1759098238,DRY_RUN
innovations-u-shape-suite,9839234384185,3,,,Innovations U-Shape Suite - Office context A [AI office context],https://v3b.fal.media/files/b/0a982785/2WoHO9oZR3mjBHQ6BdMWv_23f64a0e0fe542a3bb07cc662ff513c1.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-innovations-u-shape-suite-42621968253241.png?v=1759098238,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-innovations-u-shape-suite-42621968253241.png?v=1759098238,DRY_RUN
