handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
sentry-safe-security-safe-with-electronic-lock-4,9103335326009,2,studio-white,sentry-safe-security-safe-with-electronic-lock-4__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sentry-Safe-Security-Safe-with-Electronic-Lock-Business-Interiors-16690295.jpg?v=1750112528,https://v3b.fal.media/files/b/0a98e663/UougMmJo4Ux6UvOWdHBSb_9d5a4f7813be48a99394ca303efbb98f.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/sentry-safe-security-safe-with-electronic-lock-4__pos2__studio-white.jpg,9,True,The generated image of the safe closely matches the reference product in all aspects.,OK,0,20260504-162725
shoptech-081,9754663682361,2,studio-white,shoptech-081__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-081-Business-Interiors-16762287.png?v=1750127770,https://v3b.fal.media/files/b/0a98e665/Pdf47GKRYfHd3btvKg9s__a7115b3867694af58ed8cb9ddcf1de09.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-081__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260504-162725
shoptech-082,9754654933305,2,studio-white,shoptech-082__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-082-Business-Interiors-16762077.png?v=1750127725,https://v3b.fal.media/files/b/0a98e66b/BZeLi4y0FpJzZgnuDAHzY_6c0d1cf47396464a91b02318f2c2fda3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-082__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, and proportions.",OK,0,20260504-162725
shoptech-097-pc1000,9754633077049,2,studio-white,shoptech-097-pc1000__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-097_PC1000-Business-Interiors-16761527.png?v=1750127615,https://v3b.fal.media/files/b/0a98e670/z_M2rUZCfkb45qEYA6Q_P_4852f4eb753543e9bab5a57dc2e35e7a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-097-pc1000__pos2__studio-white.jpg,8,True,"The product in B closely matches the product in A in terms of form, color, material, hardware, and proportions, with the only difference being the addition of a monitor in the generated image.",OK,0,20260504-162725
shoptech-099rx,9754651525433,2,studio-white,shoptech-099rx__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-099RX-Business-Interiors-16761629.png?v=1750127638,https://v3b.fal.media/files/b/0a98e672/b_MptgCGSSVh3CX57vr1W_8b5b42cacb574581860b926c4dad43f5.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-099rx__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260504-162725
shoptech-2300-pc775,9754652115257,2,studio-white,shoptech-2300-pc775__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2300_PC775-Business-Interiors-16761746.png?v=1750127660,https://v3b.fal.media/files/b/0a98e674/kNuMIfVqpbR48bpZvxgKC_ad97f8bc93984feea80ba6dbac060c1e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-2300-pc775__pos2__studio-white.jpg,10,True,The generated image perfectly matches the reference product in all visualized aspects.,OK,0,20260504-162725
shoptech-2302-pc775,9754653262137,2,studio-white,shoptech-2302-pc775__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2302_PC775-Business-Interiors-16761839.png?v=1750127682,https://v3b.fal.media/files/b/0a98e679/bh6KO1jGWC4UwoPnWe1pu_ddf4fe42d77b41ad8e6605b25ae49958.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-2302-pc775__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260504-162725
shoptech-2410,9754654245177,2,studio-white,shoptech-2410__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2410-Business-Interiors-16761932.png?v=1750127703,https://v3b.fal.media/files/b/0a98e67a/dSHz1Do_w0d8VV5DZv66c_a9105f61df3240e2a35e95a2b5066247.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-2410__pos2__studio-white.jpg,9,True,"The rendered product closely matches the reference product in all aspects, with only minor differences in shading and reflections.",OK,0,20260504-162725
shoptech-2500-pc550,9754656440633,2,studio-white,shoptech-2500-pc550__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2500_PC550-Business-Interiors-16762143.png?v=1750127748,https://v3b.fal.media/files/b/0a98e67f/haT08Ghl1LRb6-pEp0Rmb_2bc0607c47e74b879cf2e1c695ad0049.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/shoptech-2500-pc550__pos2__studio-white.jpg,3,False,The generated image displays a screen on the seat which is not present on the reference product.,FLAG_HUMAN,0,20260504-162725
sidero-guest-chair-28-colour-options,9699268591929,2,studio-white,sidero-guest-chair-28-colour-options__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sidero-Guest-Chair-28-Colour-Options-Business-Interiors-16732543.jpg?v=1750121450,https://v3b.fal.media/files/b/0a98e680/bqYDKRvKV_owSjjuV4FZr_4be495cea13a454c8d4100800d058edb.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/sidero-guest-chair-28-colour-options__pos2__studio-white.jpg,3,False,The generated image shows a chair with a significantly different color and fabric texture compared to the reference product.,FLAG_HUMAN,0,20260504-162725
single-pedestal-desk-60w-x-30d,9726655791417,2,studio-white,single-pedestal-desk-60w-x-30d__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Single-Pedestal-Desk-60_W-x-30_D-Business-Interiors-16747918.png?v=1750124724,https://v3b.fal.media/files/b/0a98e684/F4y7js99DxNufhzvuVeZv_30b02f757cb3439abf6c2be434b5d76f.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-08/single-pedestal-desk-60w-x-30d__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260504-162725
