handle,product_id,position,scene,filename,source_hero_url,fal_url,prompt,generation_id,status,timestamp
format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192,9666760606009,2,studio-white,format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Format-_-High-Back-Synchro-Tilter-with-Adjustable-Headrest-Chair-MVL3192-Business-Interiors-16705115.png?v=1750115587,https://v3b.fal.media/files/b/0a98660d/fEmtJFzeUnEhg63uKBde7_cc781dff8393422993ccbf374714607a.jpg,"The exact Format | High Back Synchro-Tilter with Adjustable Headrest Chair MVL3192 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192,9666760606009,3,sceneA-institutional,format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Format-_-High-Back-Synchro-Tilter-with-Adjustable-Headrest-Chair-MVL3192-Business-Interiors-16705115.png?v=1750115587,https://v3b.fal.media/files/b/0a98660e/ClZUc8bLT9ubJSau7faHP_af65b57b36924e18b4aeb2cf2850a624.jpg,"The exact Format | High Back Synchro-Tilter with Adjustable Headrest Chair MVL3192 from the reference image, placed in a bright, beautifully styled Ontario health team or community services office — light oak surfaces, lush green plants, large windows flooding the room with natural light, warm and welcoming atmosphere. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192,9666760606009,4,sceneB-smb,format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Format-_-High-Back-Synchro-Tilter-with-Adjustable-Headrest-Chair-MVL3192-Business-Interiors-16705115.png?v=1750115587,https://v3b.fal.media/files/b/0a98660f/kS70BG4mljooGUX8A5iti_ed67daac4c4a4cd195f687c792152052.jpg,"The exact Format | High Back Synchro-Tilter with Adjustable Headrest Chair MVL3192 from the reference image, placed in a polished private office at a professional services firm — rich walnut desk, warm ambient lighting, curated bookshelves, premium finishes, law firm or consulting studio aesthetic. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,9771381686585,2,studio-white,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Format_-_-High-Back-Weight-Sensing-Synchro-Tilter_-Mesh-Seat-and-Back-Business-Interiors-16771967.jpg?v=1750129448,https://v3b.fal.media/files/b/0a9865e8/3hUTRDg9W5axVihIUbBnL_10015722cacf4cccb3524baa8bc48a07.jpg,"The exact Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,9771381686585,3,sceneA-institutional,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Format_-_-High-Back-Weight-Sensing-Synchro-Tilter_-Mesh-Seat-and-Back-Business-Interiors-16771967.jpg?v=1750129448,https://v3b.fal.media/files/b/0a9865ea/lubbuOX4_mTwoM7HHoe1W_b0e87f890d87417c89dfb8e6a7b670d3.jpg,"The exact Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,9771381686585,4,sceneB-smb,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Format_-_-High-Back-Weight-Sensing-Synchro-Tilter_-Mesh-Seat-and-Back-Business-Interiors-16771967.jpg?v=1750129448,https://v3b.fal.media/files/b/0a9865eb/XqR2P-NnrnM5cpFk5EWwI_86ffd0e76d4d4ab88e3f73beb3757e1f.jpg,"The exact Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
gaming-chair,9725748478265,2,studio-white,gaming-chair__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gaming-Chair-Business-Interiors-16745775.png?v=1750124262,https://v3b.fal.media/files/b/0a9865f0/b4Po-YJ_44mf4d02qpR0H_a977a3867b6f4f33925367b7f4f6264c.jpg,"The exact Gaming Chair from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
gaming-chair,9725748478265,3,sceneA-institutional,gaming-chair__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gaming-Chair-Business-Interiors-16745775.png?v=1750124262,https://v3b.fal.media/files/b/0a9865f1/jXYkse3MyQ7YYpjnbIXEv_91b27250319b4feeb13d18bd60eb37fd.jpg,"The exact Gaming Chair from the reference image, placed in a bright, beautifully styled Ontario health team or community services office — light oak surfaces, lush green plants, large windows flooding the room with natural light, warm and welcoming atmosphere. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
gaming-chair,9725748478265,4,sceneB-smb,gaming-chair__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gaming-Chair-Business-Interiors-16745775.png?v=1750124262,https://v3b.fal.media/files/b/0a9865f2/hmRC8iPLtvLmbMMLj1UnQ_6dc4b2f681aa43dd8a9003b3e4dbd16e.jpg,"The exact Gaming Chair from the reference image, placed in a polished private office at a professional services firm — rich walnut desk, warm ambient lighting, curated bookshelves, premium finishes, law firm or consulting studio aesthetic. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
jax-keyboard-tray,9666435449145,2,studio-white,jax-keyboard-tray__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/JAX-Keyboard-Tray-Business-Interiors-16701131.png?v=1750115012,https://v3b.fal.media/files/b/0a9865f6/3CpbnEnmsKTJkZ4tEDx7-_14155d6be40d4a90b338c3aec48663b2.jpg,"The exact JAX Keyboard Tray from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
jax-keyboard-tray,9666435449145,3,sceneA-institutional,jax-keyboard-tray__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/JAX-Keyboard-Tray-Business-Interiors-16701131.png?v=1750115012,https://v3b.fal.media/files/b/0a9865f8/uXUt6huIm3pRfPeFT5IiF_c33bfde2e919413cbff0390d723a9069.jpg,"The exact JAX Keyboard Tray from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
jax-keyboard-tray,9666435449145,4,sceneB-smb,jax-keyboard-tray__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/JAX-Keyboard-Tray-Business-Interiors-16701131.png?v=1750115012,https://v3b.fal.media/files/b/0a9865f9/PRfdMkl7KkG9mvYRkvOwY_6d85335af22943de95370a4061b87746.jpg,"The exact JAX Keyboard Tray from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
jax-sit-to-stand,9841866506553,2,studio-white,jax-sit-to-stand__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-jax-sit-to-stand-42642210160953.png?v=1759098290,https://v3b.fal.media/files/b/0a986614/U95afO3xiAQuHW1ogJ0SA_804be350d86e4ece92f48d11e7383a06.jpg,"The exact JAX Sit to Stand from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
jax-sit-to-stand,9841866506553,3,sceneA-institutional,jax-sit-to-stand__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-jax-sit-to-stand-42642210160953.png?v=1759098290,https://v3b.fal.media/files/b/0a986615/jl90P2O-sF4oCFvvXoikR_1877d8faa8d04f64ad07f665d83bd853.jpg,"The exact JAX Sit to Stand from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
jax-sit-to-stand,9841866506553,4,sceneB-smb,jax-sit-to-stand__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-jax-sit-to-stand-42642210160953.png?v=1759098290,https://v3b.fal.media/files/b/0a986616/cqvHwiDOEYoOgC6fjL0y5_5203020a945646ddb695eb9eb41ffde5.jpg,"The exact JAX Sit to Stand from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
mobile-drawer-unit-with-locks-inv-mpuf,9716463075641,2,studio-white,mobile-drawer-unit-with-locks-inv-mpuf__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Drawer-Unit-with-Locks-INV-MPUF-Business-Interiors-16740761.png?v=1750123215,https://v3b.fal.media/files/b/0a9865f3/wGHMMFjt8XvmdP7Rj3poI_58522d53bc084bf4b7c4e305c41c9040.jpg,"The exact Mobile Drawer Unit with Locks INV-MPUF from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
mobile-drawer-unit-with-locks-inv-mpuf,9716463075641,3,sceneA-institutional,mobile-drawer-unit-with-locks-inv-mpuf__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Drawer-Unit-with-Locks-INV-MPUF-Business-Interiors-16740761.png?v=1750123215,https://v3b.fal.media/files/b/0a9865f4/GGgbxWs2nwq3egdOQQACi_6357a6732b6e491a9791c313651b38ac.jpg,"The exact Mobile Drawer Unit with Locks INV-MPUF from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
mobile-drawer-unit-with-locks-inv-mpuf,9716463075641,4,sceneB-smb,mobile-drawer-unit-with-locks-inv-mpuf__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Drawer-Unit-with-Locks-INV-MPUF-Business-Interiors-16740761.png?v=1750123215,https://v3b.fal.media/files/b/0a9865f5/Xrjq8gznFiQ5M85M-fK-o_3d06a8ccf6824a7f92ca36819db87967.jpg,"The exact Mobile Drawer Unit with Locks INV-MPUF from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
mvl3101-avro-mesh-back-synchro-tilter-chair,9766187139385,2,studio-white,mvl3101-avro-mesh-back-synchro-tilter-chair__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MVL3101-Avro-Mesh-Back-Synchro-Tilter-Chair-Business-Interiors-16764359.png?v=1750128192,https://v3b.fal.media/files/b/0a986604/zDVZuLREfNyLLvLfr-gAA_a3106d2bc81747e492f59e38b5b5522a.jpg,"The exact MVL3101 Avro Mesh Back Synchro-Tilter Chair from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
mvl3101-avro-mesh-back-synchro-tilter-chair,9766187139385,3,sceneA-institutional,mvl3101-avro-mesh-back-synchro-tilter-chair__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MVL3101-Avro-Mesh-Back-Synchro-Tilter-Chair-Business-Interiors-16764359.png?v=1750128192,https://v3b.fal.media/files/b/0a986606/X5MQqHV11FNZy6wVwUIbW_30c1841dffa6414bb5f31564a998a33b.jpg,"The exact MVL3101 Avro Mesh Back Synchro-Tilter Chair from the reference image, placed in a bright, beautifully styled Ontario health team or community services office — light oak surfaces, lush green plants, large windows flooding the room with natural light, warm and welcoming atmosphere. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
mvl3101-avro-mesh-back-synchro-tilter-chair,9766187139385,4,sceneB-smb,mvl3101-avro-mesh-back-synchro-tilter-chair__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MVL3101-Avro-Mesh-Back-Synchro-Tilter-Chair-Business-Interiors-16764359.png?v=1750128192,https://v3b.fal.media/files/b/0a986607/E7L5-q-tsimjfrTmGxM_2_e9a1a25b3e63478b851868556f50e37a.jpg,"The exact MVL3101 Avro Mesh Back Synchro-Tilter Chair from the reference image, placed in a polished private office at a professional services firm — rich walnut desk, warm ambient lighting, curated bookshelves, premium finishes, law firm or consulting studio aesthetic. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
nesting-training-table-8-colour-choices,9729271464249,2,studio-white,nesting-training-table-8-colour-choices__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Nesting-Training-Table-_8-Colour-Choices_-Business-Interiors-16749728.png?v=1750125100,https://v3b.fal.media/files/b/0a9865fa/1zYcSRPYmhWC9LqV7SoNX_df9e6c76d0d94f06af827e61190941e0.jpg,"The exact Nesting Training Table (8 Colour Choices) from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
nesting-training-table-8-colour-choices,9729271464249,3,sceneA-institutional,nesting-training-table-8-colour-choices__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Nesting-Training-Table-_8-Colour-Choices_-Business-Interiors-16749728.png?v=1750125100,https://v3b.fal.media/files/b/0a9865fb/bRwDbs0eDQHmBhmsJOGLM_7ee65542efcb40388b3066a84abf6dc1.jpg,"The exact Nesting Training Table (8 Colour Choices) from the reference image, placed in a bright, modern boardroom at a community health centre or non-profit — large windows, natural light, clean contemporary lines, welcoming and collaborative. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-205736
