handle,product_id,position,scene,filename,source_hero_url,fal_url,prompt,generation_id,status,timestamp
atlas-sit-to-stand-height-adjustable-desk,9714121933113,2,studio-white,atlas-sit-to-stand-height-adjustable-desk__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Atlas-Sit-to-Stand-Height-Adjustable-Desk-Business-Interiors-16740631.png?v=1750123194,https://v3b.fal.media/files/b/0a987a5a/3zQgDBF0JrFXeTE5gDbZ3_d65633a78f6f4fd59d1cad667d379bbb.jpg,"The exact Atlas Sit to Stand Height Adjustable Desk from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
av-stand-sa-81-3016,9846115074361,2,studio-white,av-stand-sa-81-3016__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-av-stand-sa-81-3016-42669093093689.png?v=1759098230,https://v3b.fal.media/files/b/0a987a5b/luvd7Vt-pC0op8X7r4dfC_7118e0887575453dbe487e7393575e58.jpg,"The exact AV Stand SA-81-3016 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
avro-350m-heavy-duty-multi-tilter-chairs-mvl11716,9776142713145,2,studio-white,avro-350m-heavy-duty-multi-tilter-chairs-mvl11716__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Avro-350M-Heavy-Duty-Multi-Tilter-Chairs-MVL11716-Business-Interiors-16773612.png?v=1750129847,https://v3b.fal.media/files/b/0a987a60/33l8X20aRQ_qqkfAIHpKM_8bd4f71ca65040f9a1c42f4ac6058ea0.jpg,"The exact Avro 350M Heavy Duty Multi-Tilter Chairs MVL11716 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
banquet-chair-stacking,9676929270073,2,studio-white,banquet-chair-stacking__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Banquet-Chair-Stacking-Business-Interiors-16713952.png?v=1750117432,https://v3b.fal.media/files/b/0a987a64/8KJCLv7Ozls_1jiTANG0F_82206b4fe4e441e28bb7e3d9f8572c54.jpg,"The exact Banquet Chair Stacking from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
bar-leaner-1-span-collaborative,9666368602425,2,studio-white,bar-leaner-1-span-collaborative__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bar-Leaner-1-Span-Collaborative-Business-Interiors-16699683.png?v=1750114682,https://v3b.fal.media/files/b/0a987a67/f7Nlm_N2esQSHyNdgO2KA_1ceb8412ab0f433582acd3e5b8863da7.jpg,"The exact Bar Leaner 1-Span Collaborative from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
basics-comfort-time-drafting-stool-with-or-without-arms-1,9776149299513,2,studio-white,basics-comfort-time-drafting-stool-with-or-without-arms-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Drafting-Stool-_with-or-without-arms_-Business-Interiors-16774381.png?v=1750130009,https://v3b.fal.media/files/b/0a987a6c/No2C4_KavYsxcoCZITSJv_1b894b47bb3044f0a6607e6173483286.jpg,"The exact Basics® Comfort-Time™ Drafting Stool (with or without arms) from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
basics-comfort-time-ultra-multi-tilter-big-tall-with-headrest,9768075526457,2,studio-white,basics-comfort-time-ultra-multi-tilter-big-tall-with-headrest__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-with-Headrest-Business-Interiors-16766026.png?v=1750128567,https://v3b.fal.media/files/b/0a987a6d/4pZls6EV0De5PuD3gWpW5_a06dd063d54d4eebb920c7f11aff8a79.jpg,"The exact Basics® Comfort-Time™ Ultra Multi-Tilter Big & Tall with Headrest from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
basics-comfort-time-ultra-multi-tilter-chair-with-headrest,9747447873849,2,studio-white,basics-comfort-time-ultra-multi-tilter-chair-with-headrest__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-with-Headrest-Business-Interiors-16766026.png?v=1750128567,https://v3b.fal.media/files/b/0a987a68/Km_o7_FpIamPgdBMYIfF-_06e4e9f27ac841a38b7931356cd79a59.jpg,"The exact Basics Comfort-Time Ultra Multi-Tilter Chair with Headrest from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
basics-elora-chair-high-back-black-leather-luxhide-mvl1893upu30bl20,9753585910073,2,studio-white,basics-elora-chair-high-back-black-leather-luxhide-mvl1893upu30bl20__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basics-Elora-Chair-High-Back-Black-Leather_-Luxhide-MVL1893UPU30BL20-Business-Interiors-16761065.png?v=1750127507,https://v3b.fal.media/files/b/0a987a6a/MOLLcbTXZf26OKZ_2K47d_637e638b2d5f4bff8ad826245961234d.jpg,"The exact Basics Elora Chair - High Back - Black - Leather, Luxhide MVL1893UPU30BL20 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
basics-ergo-boss-executie-back-multi-tilter-chairs-bao28703,9666750054713,2,studio-white,basics-ergo-boss-executie-back-multi-tilter-chairs-bao28703__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Ergo-BossTM-Executie-Back-Multi-Tilter-Chairs-BAO28703-Business-Interiors-16704035.png?v=1750115302,https://v3b.fal.media/files/b/0a987a6e/x0AnT0J8KOXuspqF5cU6A_4b7d3e3f2a2d4d91b9e8f69d2847721d.jpg,"The exact Basics® Ergo Boss™ Executie Back Multi-Tilter Chairs BAO28703 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
basics-preto-swivel-tilt-chair-1,9771509907769,2,studio-white,basics-preto-swivel-tilt-chair-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Preto-Swivel-Tilt-Chair-Business-Interiors-16772356.png?v=1750129542,https://v3b.fal.media/files/b/0a987a70/EFcZOXSiQdmQ8jaWYHb22_e1801fbd7caf48cb9a610b0aa57af2db.jpg,"The exact Basics® Preto Swivel Tilt Chair from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
beta-armless-posture-task-drafting-stool-mvl2718,9692248211769,2,studio-white,beta-armless-posture-task-drafting-stool-mvl2718__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Beta-_-Armless-Posture-Task-Drafting-Stool-MVL2718-Business-Interiors-16727852.png?v=1750120428,https://v3b.fal.media/files/b/0a987a71/Q3pGtIMNH7F3Dh9DHfore_a4bd87c58e224b89940ecdf53eb00fdc.jpg,"The exact Beta | Armless Posture Task Drafting Stool MVL2718 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
boat-shaped-conference-table-96-x-36-x-29,9103188459833,2,studio-white,boat-shaped-conference-table-96-x-36-x-29__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boat-Shaped-Conference-Table-96_-x-36_-x-29_-Business-Interiors-16689044.jpg?v=1750112254,https://v3b.fal.media/files/b/0a987a72/92smPrTCJqCjqrtbBRI69_597a112caa1b44599aac60588bdc4964.jpg,"The exact Boat Shaped Conference Table - 96"" x 36"" x 29"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
bolt-mesh-back-tilter-otg11510b,9708349915449,2,studio-white,bolt-mesh-back-tilter-otg11510b__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bolt-_-Mesh-Back-Tilter-OTG11510B-Business-Interiors-16736586.png?v=1750122332,https://v3b.fal.media/files/b/0a987a74/udFeRuSqfP2IcuIpq5JaB_1ddf9552e7b6446b9b374e5ac5a904f7.jpg,"The exact Bolt | Mesh Back Tilter OTG11510B from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
bookcase,9698682044729,2,studio-white,bookcase__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-Business-Interiors-16732035.png?v=1750121341,https://v3b.fal.media/files/b/0a987a75/iJIl5j2SQPQHGQcubF3BI_3403a455947043bbae52d7111f2ba01b.jpg,"The exact Bookcase from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
l-shape-desk-3-sizes-13-colours,9103190196537,2,studio-white,l-shape-desk-3-sizes-13-colours__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Newland-_-_L_-Shaped-Desk-66_W-x-78_D-NLP108-Business-Interiors-16725427.png?v=1750119877,https://v3b.fal.media/files/b/0a987a44/xVsp62QpBTPVwb9uQwrR1_e927e3a779e749dcadc2959c657144ca.jpg,"The exact ""L"" Shape Desk 6 Sizes 13 colours from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
l-shaped-desk-with-double-pedestals-72w-x-78d,9726668308793,2,studio-white,l-shaped-desk-with-double-pedestals-72w-x-78d__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/L_-Shaped-Desk-with-Double-Pedestals-72_W-x-78_D-Business-Interiors-16748178.png?v=1750124766,https://v3b.fal.media/files/b/0a987a45/tSRhBlZH8SIamwnJmwJwh_bb4e63dd09f742b087fdd7234d8cd8a1.jpg,"The exact ""L"" Shaped Desk with Double Pedestals - 72""W x 78""D from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
l-shaped-desk-with-single-pedestal-60w-x-72d,9726671814969,2,studio-white,l-shaped-desk-with-single-pedestal-60w-x-72d__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/L_-Shaped-Desk-with-Single-Pedestal-60_W-x-72_D-Business-Interiors-16748245.png?v=1750124787,https://v3b.fal.media/files/b/0a987a47/yV9pJCbxefGnCLcqPwZnL_0be8e2dc33fe4a068976216ebbfbcfcc.jpg,"The exact ""L"" Shaped Desk with Single Pedestal - 60""W x 72""D from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
u-shaped-desk-72w-x-96d,9726665031993,2,studio-white,u-shaped-desk-72w-x-96d__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/U_-Shaped-Desk-72_W-x-96_D-Business-Interiors-16748031.png?v=1750124745,https://v3b.fal.media/files/b/0a987a49/FMW2WmS06xEQFq0SSvjVS_2c45f5ba9fec47539f1bdf3e5f008ede.jpg,"The exact ""U"" Shaped Desk - 72""W x 96""D from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
u-shaped-suite-with-rectangular-island,9726648353081,2,studio-white,u-shaped-suite-with-rectangular-island__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/U_-SHAPED-SUITE-WITH-RECTANGULAR-ISLAND-Business-Interiors-16747623.png?v=1750124661,https://v3b.fal.media/files/b/0a987a4a/sB5929KaFRHbbIKQXscCK_deb655d36a654e0bbc36b7f173074ac3.jpg,"The exact ""U"" SHAPED SUITE WITH RECTANGULAR ISLAND NLP324 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
u-shaped-suite-with-table-desk-72w-x-96d,9726645797177,2,studio-white,u-shaped-suite-with-table-desk-72w-x-96d__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/U_-Shaped-Suite-with-Table-Desk-72_W-x-96_D-Business-Interiors-16747550.png?v=1750124640,https://v3b.fal.media/files/b/0a987a4b/d3RjGOID5PKLQqsN563b6_4f3b02c6f21a4c2c9070f5196bf7559a.jpg,"The exact ""U"" Shaped Suite with Table Desk - 72""W x 96""D from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260501-112832
