handle,product_id,position,scene,filename,source_hero_url,fal_url,prompt,generation_id,status,timestamp
global-accord-back-knee-tilter-chair-1,9639652557113,3,sceneA-institutional,global-accord-back-knee-tilter-chair-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Global-Accord-Back-Knee-Tilter-Chair-Business-Interiors-16696635.jpg?v=1750114030,https://v3b.fal.media/files/b/0a9869bb/guNscLEZUswmFIdRnU-zI_e6b88e61afc345b6a2f07785a0047401.jpg,"The exact Global Accord   Back Knee Tilter Chair from the reference image, placed in a bright, beautifully styled Ontario health team or community services office — light oak surfaces, lush green plants, large windows flooding the room with natural light, warm and welcoming atmosphere. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
global-accord-back-knee-tilter-chair-1,9639652557113,4,sceneB-smb,global-accord-back-knee-tilter-chair-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Global-Accord-Back-Knee-Tilter-Chair-Business-Interiors-16696635.jpg?v=1750114030,https://v3b.fal.media/files/b/0a9869bc/153_hYD5ryXvCTY25rrHS_07c0fb061384483bb674e9cd40142dfe.jpg,"The exact Global Accord   Back Knee Tilter Chair from the reference image, placed in a polished private office at a professional services firm — rich walnut desk, warm ambient lighting, curated bookshelves, premium finishes, law firm or consulting studio aesthetic. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
height-adjustable-table-5-sizes,9687458873657,2,studio-white,height-adjustable-table-5-sizes__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Sit-to-Stand-Desks-Business-Interiors-16722765.png?v=1750119363,https://v3b.fal.media/files/b/0a986999/Ys0LrKaBlyet_QC54T4QI_9f7995e23bef4a6fa12b1e15b841833a.jpg,"The exact Electric Height Adjustable Sit to Stand Desks from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
height-adjustable-table-5-sizes,9687458873657,3,sceneA-institutional,height-adjustable-table-5-sizes__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Sit-to-Stand-Desks-Business-Interiors-16722765.png?v=1750119363,https://v3b.fal.media/files/b/0a98699a/YD1sLRib-oJPAYxtc8TkJ_09c2b0413806458bb70dea4195947cac.jpg,"The exact Electric Height Adjustable Sit to Stand Desks from the reference image, placed in a warmly lit, well-designed administrative office at a Canadian non-profit or family health team — clean surfaces, fresh plants, natural light, calm and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
height-adjustable-table-5-sizes,9687458873657,4,sceneB-smb,height-adjustable-table-5-sizes__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Sit-to-Stand-Desks-Business-Interiors-16722765.png?v=1750119363,https://v3b.fal.media/files/b/0a98699b/iymr4UnRGldo-KO1fed2N_c656180898ec4f04a02ff7456eafa65f.jpg,"The exact Electric Height Adjustable Sit to Stand Desks from the reference image, placed in a sleek private office at a law firm or financial services company — dark wood tones, statement pendant lighting, premium leather accessories, polished and refined. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
impromptu-lectern-1,9693075505465,2,studio-white,impromptu-lectern-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,https://v3b.fal.media/files/b/0a9869da/iMSee_5hjnp0kWTV9H0hF_ae5ab6e2fde34659898691b5f7389b5a.jpg,"The exact Impromptu® Lectern from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
impromptu-lectern-1,9693075505465,3,sceneA-institutional,impromptu-lectern-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,https://v3b.fal.media/files/b/0a9869db/9SsXyasP9tR352_cIfzgX_bb0e25932bc0497f987a9164e42dc1f3.jpg,"The exact Impromptu® Lectern from the reference image, placed in a bright, modern school or university administrative office — clean surfaces, natural light, plants, organised and inviting. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
impromptu-lectern-1,9693075505465,4,sceneB-smb,impromptu-lectern-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,https://v3b.fal.media/files/b/0a9869dc/Tlbc9QN8ZdqM_4ASNA9GJ_d6d3138e954c42b3b3ce37beef233699.jpg,"The exact Impromptu® Lectern from the reference image, placed in a contemporary corporate training room or professional development space — premium furnishings, warm lighting, polished and motivating. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
koko-tables,9820585525561,2,studio-white,koko-tables__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/KOKO-Tables-Business-Interiors-16788087.png?v=1750133045,https://v3b.fal.media/files/b/0a9869b2/mrFKekfjq_YMEm36sm-tC_68034d67cbd645d6ae724aab58ceee68.jpg,"The exact KOKO Tables from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
koko-tables,9820585525561,3,sceneA-institutional,koko-tables__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/KOKO-Tables-Business-Interiors-16788087.png?v=1750133045,https://v3b.fal.media/files/b/0a9869b3/WUcueICaWzdROxtwV660U_d590e78c42f1450094958bc925bf6962.jpg,"The exact KOKO Tables from the reference image, placed in a bright, modern boardroom at a community health centre or non-profit — large windows, natural light, clean contemporary lines, welcoming and collaborative. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
koko-tables,9820585525561,4,sceneB-smb,koko-tables__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/KOKO-Tables-Business-Interiors-16788087.png?v=1750133045,https://v3b.fal.media/files/b/0a9869b4/iMFQWNxCmguKbP50AXU8t_8aa1d15677cf48c4ad8122f27e62a52c.jpg,"The exact KOKO Tables from the reference image, placed in a polished executive boardroom at a professional services firm — warm wood table, leather chairs, city skyline view, sophisticated and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
laminate-lockers-1,9822327505209,2,studio-white,laminate-lockers-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Laminate-Lockers-Business-Interiors-16788815.png?v=1750133237,https://v3b.fal.media/files/b/0a98699d/WypqOHC9fXTAjVtCgJzUm_28f6358a2c9349988d270c9bf6b2d383.jpg,"The exact Laminate Lockers from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
laminate-lockers-1,9822327505209,3,sceneA-institutional,laminate-lockers-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Laminate-Lockers-Business-Interiors-16788815.png?v=1750133237,https://v3b.fal.media/files/b/0a98699e/FVl2ZVU_YWx_V2s2tUYR__f64ed86a63fe483a8ddeece65d52a62d.jpg,"The exact Laminate Lockers from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
laminate-lockers-1,9822327505209,4,sceneB-smb,laminate-lockers-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Laminate-Lockers-Business-Interiors-16788815.png?v=1750133237,https://v3b.fal.media/files/b/0a98699f/vf4ZxeVlka42bd9vmUXzQ_2f94f1f4b59c4d80a762ecb79d830013.jpg,"The exact Laminate Lockers from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
lockers-2-tier,9868797346105,2,studio-white,lockers-2-tier__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-1-bank-assembled-lockers-2-tier-42814958534969.png?v=1759098252,https://v3b.fal.media/files/b/0a986995/kwHjRwwIHUh7uRb9VXoFR_9c1d540ba692442fbeb5a1e15dfaac50.jpg,"The exact Lockers 2-Tier from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
lockers-2-tier,9868797346105,3,sceneA-institutional,lockers-2-tier__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-1-bank-assembled-lockers-2-tier-42814958534969.png?v=1759098252,https://v3b.fal.media/files/b/0a986996/cQCFLGtQfhmNFGJsgEo1O_67baed07d0b948ea81440cd9955cdae6.jpg,"The exact Lockers 2-Tier from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
lockers-2-tier,9868797346105,4,sceneB-smb,lockers-2-tier__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-1-bank-assembled-lockers-2-tier-42814958534969.png?v=1759098252,https://v3b.fal.media/files/b/0a986998/buQsWNnxQx4vN-dbnsedg_2d2345f0e21141c1a7d9f64a3705227c.jpg,"The exact Lockers 2-Tier from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
lotus-dx-sit-stand-workstation-dual-monitor-arm-extra,9667830776121,2,studio-white,lotus-dx-sit-stand-workstation-dual-monitor-arm-extra__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lotus-DX-Sit-Stand-Workstation-_Dual-Monitor-Arm-Extra_-Business-Interiors-16708472.png?v=1750116257,https://v3b.fal.media/files/b/0a9869c1/8DtExza2haXinWceQ03CP_c22a2105f40a45718a684139290452ea.jpg,"The exact Lotus DX Sit-Stand Workstation (Dual Monitor Arm Extra) from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
lotus-dx-sit-stand-workstation-dual-monitor-arm-extra,9667830776121,3,sceneA-institutional,lotus-dx-sit-stand-workstation-dual-monitor-arm-extra__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lotus-DX-Sit-Stand-Workstation-_Dual-Monitor-Arm-Extra_-Business-Interiors-16708472.png?v=1750116257,https://v3b.fal.media/files/b/0a9869c2/ffDc2xnVxlv5tzE_qrzJp_8cc77c87aee147e4b0882557cad4baf0.jpg,"The exact Lotus DX Sit-Stand Workstation (Dual Monitor Arm Extra) from the reference image, placed in a warmly lit, well-designed administrative office at a Canadian non-profit or family health team — clean surfaces, fresh plants, natural light, calm and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
lotus-dx-sit-stand-workstation-dual-monitor-arm-extra,9667830776121,4,sceneB-smb,lotus-dx-sit-stand-workstation-dual-monitor-arm-extra__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lotus-DX-Sit-Stand-Workstation-_Dual-Monitor-Arm-Extra_-Business-Interiors-16708472.png?v=1750116257,https://v3b.fal.media/files/b/0a9869c3/JtFqArH1TH8NIviVa0XCM_368a9cd1420f4d9abc096d8e91cb45f7.jpg,"The exact Lotus DX Sit-Stand Workstation (Dual Monitor Arm Extra) from the reference image, placed in a sleek private office at a law firm or financial services company — dark wood tones, statement pendant lighting, premium leather accessories, polished and refined. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
manual-height-adjustable-base,9882644414777,2,studio-white,manual-height-adjustable-base__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,https://v3b.fal.media/files/b/0a9869d3/bxMw9wsmTrifDvLUCGS53_0d67061f40b943eda653695acd5924b9.jpg,"The exact MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately) from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
manual-height-adjustable-base,9882644414777,3,sceneA-institutional,manual-height-adjustable-base__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,https://v3b.fal.media/files/b/0a9869d5/A3XsBQICLhPqui_MP5Mey_7ab585ed49c0410ca91945cd0eb6ee5e.jpg,"The exact MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately) from the reference image, placed in a bright, modern boardroom at a community health centre or non-profit — large windows, natural light, clean contemporary lines, welcoming and collaborative. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
manual-height-adjustable-base,9882644414777,4,sceneB-smb,manual-height-adjustable-base__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,https://v3b.fal.media/files/b/0a9869d6/G914jVqObVoBy85pB1jZ0_7746943b7f874776a9448533ff5b752c.jpg,"The exact MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately) from the reference image, placed in a polished executive boardroom at a professional services firm — warm wood table, leather chairs, city skyline view, sophisticated and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
napa-boardroom-conference-table,9724981215545,2,studio-white,napa-boardroom-conference-table__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Napa-Boardroom-Conference-Table-Business-Interiors-16745453.jpg?v=1750124200,https://v3b.fal.media/files/b/0a9869c8/rM5Ck4cPCXM-EZlHze5G7_7939fc272ee9411bb17262befdbdc1d1.jpg,"The exact Napa Boardroom Conference Table from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
napa-boardroom-conference-table,9724981215545,3,sceneA-institutional,napa-boardroom-conference-table__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Napa-Boardroom-Conference-Table-Business-Interiors-16745453.jpg?v=1750124200,https://v3b.fal.media/files/b/0a9869ca/i1NC1CXluHNdLu-y_GoqQ_414bde72a3994c0c953dbb570858ed47.jpg,"The exact Napa Boardroom Conference Table from the reference image, placed in a bright, modern boardroom at a community health centre or non-profit — large windows, natural light, clean contemporary lines, welcoming and collaborative. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233645
