handle,product_id,position,scene,filename,source_hero_url,fal_url,prompt,generation_id,status,timestamp
round-table-42-high-bar-height,9103357116729,2,studio-white,round-table-42-high-bar-height__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Round-Table-42_-High-Bar-Height-Business-Interiors-16690812.jpg?v=1750112665,https://v3b.fal.media/files/b/0a98e638/j-5UENVvFsZEMI3uRfKMv_25a6542c96904b20877c083e0fb85eb7.jpg,"The exact Likely Global Furniture Group Laminate or veneer top, steel base Round table 42"" high bar height — 42"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
round-table-cross-base-8-colours,9841829478713,2,studio-white,round-table-cross-base-8-colours__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-28-5-high-black-36-round-table-cross-base-8-colours-42641723654457.png?v=1759098255,https://v3b.fal.media/files/b/0a98e63d/kJ5nJqKbaexn_nUypSDNG_90197b3c43bb434bb116d527caccea93.jpg,"The exact Round table cross base — 8 colours from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
round-table-glass-top,9673696248121,2,studio-white,round-table-glass-top__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Round-Table-Glass-Top-Business-Interiors-16711039.png?v=1750116812,https://v3b.fal.media/files/b/0a98e641/H-p6o6iKV3lsovDGDXHYY_69ce831654cf486fa4672202aba900ed.jpg,"The exact Round table glass top from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
round-table-glass-top-1,9673698214201,2,studio-white,round-table-glass-top-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Round-Table-Glass-Top-Business-Interiors-16711119.png?v=1750116833,https://v3b.fal.media/files/b/0a98e645/X8_Jd9194Bnk5-3WzmIpQ_50b25932532e48e8bd040f7cddebb7ff.jpg,"The exact Round table glass top from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
round-table-x-base-5,9103337423161,2,studio-white,round-table-x-base-5__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Round-Table-X-Base-Business-Interiors-16690375.jpg?v=1750112551,https://v3b.fal.media/files/b/0a98e62e/zlPXsTHMac-QPlZxdDJ3v_be496540ed914ba7a270954166423ada.jpg,"The exact Round table - x-base from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
safco-2130sl-desk-mount-for-monitor-keyboard,9710313079097,2,studio-white,safco-2130sl-desk-mount-for-monitor-keyboard__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Safco-2130SL-Desk-Mount-for-Monitor_-Keyboard-Business-Interiors-16737025.png?v=1750122437,https://v3b.fal.media/files/b/0a98e64b/95rUE_2n9oIu2Tr3Pw040_b20fad6b81d3422bac6ed714b68d6b6d.jpg,"The exact Safco 2130SL desk mount for monitor, keyboard from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
safe-digital-fire-water-file,9103180366137,2,studio-white,safe-digital-fire-water-file__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Safe-Digital-Fire-Water-File-Business-Interiors-16687483.jpg?v=1750111891,https://v3b.fal.media/files/b/0a98e652/kp0BNzoG5F7ySaEZG03ND_2940cdb7173148f4b6dee2fc101abc2a.jpg,"The exact Safe digital fire/water file from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
safe-small-security-safe-with-electronic-lock-8-7-x-13-8-x-10-6-3,9103180693817,2,studio-white,safe-small-security-safe-with-electronic-lock-8-7-x-13-8-x-10-6-3__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Safe-Small-Security-Safe-with-Electronic-Lock-8.7_-x-13.8_-x-10.6_-Business-Interiors-16687538.jpg?v=1750111914,https://v3b.fal.media/files/b/0a98e657/YUliOahPvr1vj-buuIhNT_68c29a78e37549d183cf0c7ce151043c.jpg,"The exact Safe small security safe with electronic lock — 8.7"" x 13.8"" x 10.6"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
security-safe-39-x-26-5-x-26-5-1,9103329820985,2,studio-white,security-safe-39-x-26-5-x-26-5-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Security-Safe-39_-x-26.5_-x-26.5_-Business-Interiors-16689922.jpg?v=1750112459,https://v3b.fal.media/files/b/0a98e65c/Hvt8Pi4ihDnEz-ECkgF7i_487f8f1af26c48cf99f895460c7363af.jpg,"The exact Security safe — 39"" x 26.5"" x 26.5"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
security-safe-fire-resistant-50-5-x-26-5-1,9103328969017,2,studio-white,security-safe-fire-resistant-50-5-x-26-5-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Security-Safe-Fire-Resistant-50.5_-x-26.5_-Business-Interiors-16689817.jpg?v=1750112437,https://v3b.fal.media/files/b/0a98e662/ods7c_PrEWmA8VCpXRhKA_c2246d3dd29948f180fb40b698c068da.jpg,"The exact Security safe fire resistant — 50.5"" x 26.5"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
sentry-safe-security-safe-with-electronic-lock-4,9103335326009,2,studio-white,sentry-safe-security-safe-with-electronic-lock-4__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sentry-Safe-Security-Safe-with-Electronic-Lock-Business-Interiors-16690295.jpg?v=1750112528,https://v3b.fal.media/files/b/0a98e663/UougMmJo4Ux6UvOWdHBSb_9d5a4f7813be48a99394ca303efbb98f.jpg,"The exact Sentry safe security safe with electronic lock from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-081,9754663682361,2,studio-white,shoptech-081__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-081-Business-Interiors-16762287.png?v=1750127770,https://v3b.fal.media/files/b/0a98e665/Pdf47GKRYfHd3btvKg9s__a7115b3867694af58ed8cb9ddcf1de09.jpg,"The exact Shoptech — 081 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-082,9754654933305,2,studio-white,shoptech-082__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-082-Business-Interiors-16762077.png?v=1750127725,https://v3b.fal.media/files/b/0a98e66b/BZeLi4y0FpJzZgnuDAHzY_6c0d1cf47396464a91b02318f2c2fda3.jpg,"The exact Shoptech — 082 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-097-pc1000,9754633077049,2,studio-white,shoptech-097-pc1000__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-097_PC1000-Business-Interiors-16761527.png?v=1750127615,https://v3b.fal.media/files/b/0a98e670/z_M2rUZCfkb45qEYA6Q_P_4852f4eb753543e9bab5a57dc2e35e7a.jpg,"The exact Shoptech 097– — PC1000 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-099rx,9754651525433,2,studio-white,shoptech-099rx__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-099RX-Business-Interiors-16761629.png?v=1750127638,https://v3b.fal.media/files/b/0a98e672/b_MptgCGSSVh3CX57vr1W_8b5b42cacb574581860b926c4dad43f5.jpg,"The exact Shoptech — 099RX from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-2300-pc775,9754652115257,2,studio-white,shoptech-2300-pc775__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2300_PC775-Business-Interiors-16761746.png?v=1750127660,https://v3b.fal.media/files/b/0a98e674/kNuMIfVqpbR48bpZvxgKC_ad97f8bc93984feea80ba6dbac060c1e.jpg,"The exact Shoptech 2300– — PC775 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-2302-pc775,9754653262137,2,studio-white,shoptech-2302-pc775__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2302_PC775-Business-Interiors-16761839.png?v=1750127682,https://v3b.fal.media/files/b/0a98e679/bh6KO1jGWC4UwoPnWe1pu_ddf4fe42d77b41ad8e6605b25ae49958.jpg,"The exact Shoptech 2302– — PC775 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-2410,9754654245177,2,studio-white,shoptech-2410__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2410-Business-Interiors-16761932.png?v=1750127703,https://v3b.fal.media/files/b/0a98e67a/dSHz1Do_w0d8VV5DZv66c_a9105f61df3240e2a35e95a2b5066247.jpg,"The exact Shoptech — 2410 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
shoptech-2500-pc550,9754656440633,2,studio-white,shoptech-2500-pc550__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Shoptech-2500_PC550-Business-Interiors-16762143.png?v=1750127748,https://v3b.fal.media/files/b/0a98e67f/haT08Ghl1LRb6-pEp0Rmb_2bc0607c47e74b879cf2e1c695ad0049.jpg,"The exact Shoptech 2500– — PC550 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
sidero-guest-chair-28-colour-options,9699268591929,2,studio-white,sidero-guest-chair-28-colour-options__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sidero-Guest-Chair-28-Colour-Options-Business-Interiors-16732543.jpg?v=1750121450,https://v3b.fal.media/files/b/0a98e680/bqYDKRvKV_owSjjuV4FZr_4be495cea13a454c8d4100800d058edb.jpg,"The exact Global Furniture Group 28 colour options (per BBI title) Sidero guest chair 28 colour options — 28 colour from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
single-pedestal-desk-60w-x-30d,9726655791417,2,studio-white,single-pedestal-desk-60w-x-30d__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Single-Pedestal-Desk-60_W-x-30_D-Business-Interiors-16747918.png?v=1750124724,https://v3b.fal.media/files/b/0a98e684/F4y7js99DxNufhzvuVeZv_30b02f757cb3439abf6c2be434b5d76f.jpg,"The exact Single pedestal desk - 60""w x 30""d — 30"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260504-160905
