handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
duet-tablet-chair,9688164958521,2,studio-white,duet-tablet-chair__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Duet-Tablet-Chair-Business-Interiors-16723287.png?v=1750119498,https://v3b.fal.media/files/b/0a9866fd/EDCo4FQrKNf_WdBV25kgO_6f95ee4fdea94ae5b590e178f5ceaf5d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/duet-tablet-chair__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product, with minor discrepancies in lighting and shadow.",OK,0,20260430-214819
duet-tablet-chair,9688164958521,3,sceneA-institutional,duet-tablet-chair__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Duet-Tablet-Chair-Business-Interiors-16723287.png?v=1750119498,https://v3b.fal.media/files/b/0a9866fe/Ifwqj_SOt-ycLPqlmMX7j_612548cecadb4c4cab6809771432cf96.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/duet-tablet-chair__pos3__sceneA-institutional.jpg,9,True,"The chairs in both images are identical in form, color, material, hardware, and proportions.",OK,0,20260430-214819
duet-tablet-chair,9688164958521,4,sceneB-smb,duet-tablet-chair__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Duet-Tablet-Chair-Business-Interiors-16723287.png?v=1750119498,https://v3b.fal.media/files/b/0a9866ff/ybCssPWa33on4uawx6B5j_5c133238ff0f470d9b50308110647400.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/duet-tablet-chair__pos4__sceneB-smb.jpg,9,True,"The generated product in B closely matches the reference product in A in form, color, material, hardware, and proportions.",OK,0,20260430-214819
foundations-safetycraft-compact-crib-natural-steel,9685409399097,2,studio-white,foundations-safetycraft-compact-crib-natural-steel__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Foundations-SafetyCraft-Compact-Crib-Natural-Steel-Business-Interiors-16719256.png?v=1750118600,https://v3b.fal.media/files/b/0a9866b7/5TtiiTgLptGMB3wqzmeHG_2080bb374a5e4e358f2cf5009616a7d3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/foundations-safetycraft-compact-crib-natural-steel__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in all attributes, including form, color, material, hardware, and proportions.",OK,0,20260430-214819
foundations-safetycraft-compact-crib-natural-steel,9685409399097,3,sceneA-institutional,foundations-safetycraft-compact-crib-natural-steel__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Foundations-SafetyCraft-Compact-Crib-Natural-Steel-Business-Interiors-16719256.png?v=1750118600,https://v3b.fal.media/files/b/0a9866b8/PAgO9tDi0UavgvEyxu9tE_2c51a269154f4870a767175f559d03d6.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/foundations-safetycraft-compact-crib-natural-steel__pos3__sceneA-institutional.jpg,9,True,The product in image B accurately represents the product in image A in all visual aspects.,OK,0,20260430-214819
foundations-safetycraft-compact-crib-natural-steel,9685409399097,4,sceneB-smb,foundations-safetycraft-compact-crib-natural-steel__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Foundations-SafetyCraft-Compact-Crib-Natural-Steel-Business-Interiors-16719256.png?v=1750118600,https://v3b.fal.media/files/b/0a9866ba/0XMVTDrwc_4M0-1dd-MQf_5bb31aba7d9a4791883e2d4ae32d511c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/foundations-safetycraft-compact-crib-natural-steel__pos4__sceneB-smb.jpg,9,True,"The generated image accurately replicates the reference product in form, color, material, hardware, and proportions, with minor differences in lighting and background.",OK,0,20260430-214819
marlee-midback-chair-bonded-leather-mvl11722,9816455512377,2,studio-white,marlee-midback-chair-bonded-leather-mvl11722__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marlee-Midback-Chair-Bonded-Leather-MVL11722-Business-Interiors-16785494.png?v=1750132482,https://v3b.fal.media/files/b/0a986699/JSIxDKmMt1XUzAw2hZk05_0d42832962794898a6f0c1a96cbd5036.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/marlee-midback-chair-bonded-leather-mvl11722__pos2__studio-white.jpg,10,True,The product in B is an exact match to the product in A in all aspects observed.,OK,0,20260430-214819
marlee-midback-chair-bonded-leather-mvl11722,9816455512377,3,sceneA-institutional,marlee-midback-chair-bonded-leather-mvl11722__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marlee-Midback-Chair-Bonded-Leather-MVL11722-Business-Interiors-16785494.png?v=1750132482,https://v3b.fal.media/files/b/0a98669d/gJGOb4SQeinvXFg2KDD4a_669bd9f08d9d413c801c47f53331c475.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/marlee-midback-chair-bonded-leather-mvl11722__pos3__sceneA-institutional.jpg,9,True,"The generated chair closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-214819
marlee-midback-chair-bonded-leather-mvl11722,9816455512377,4,sceneB-smb,marlee-midback-chair-bonded-leather-mvl11722__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Marlee-Midback-Chair-Bonded-Leather-MVL11722-Business-Interiors-16785494.png?v=1750132482,https://v3b.fal.media/files/b/0a98669e/xlF7FGhOZDKLF0xYcRCU2_52bd44a0abab4b6eb1c1b2394a57635e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/marlee-midback-chair-bonded-leather-mvl11722__pos4__sceneB-smb.jpg,9,True,"The generated product in B matches the reference product in A in form, color, material, hardware, and proportions.",OK,0,20260430-214819
metal-cross-base-with-levelers,9874943738169,2,studio-white,metal-cross-base-with-levelers__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-high-metal-cross-base-with-levelers-42862810923321.png?v=1759098247,https://v3b.fal.media/files/b/0a9866cc/rx2w27oN202G5QULezVqf_e8d709895ae2485f9db465d7cf48e8bf.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-cross-base-with-levelers__pos2__studio-white.jpg,9,True,"The generated image perfectly matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-214819
metal-cross-base-with-levelers,9874943738169,3,sceneA-institutional,metal-cross-base-with-levelers__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-high-metal-cross-base-with-levelers-42862810923321.png?v=1759098247,https://v3b.fal.media/files/b/0a9866cd/Zl_8wL_Fz0KyXs0u7KIHw_4ee7e40ed36546a4bcd872b6b1b09128.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-cross-base-with-levelers__pos3__sceneA-institutional.jpg,9,True,"The product in image B is a very close match to the reference product in image A, differing only slightly in shading and context.",OK,0,20260430-214819
metal-cross-base-with-levelers,9874943738169,4,sceneB-smb,metal-cross-base-with-levelers__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-high-metal-cross-base-with-levelers-42862810923321.png?v=1759098247,https://v3b.fal.media/files/b/0a9866cf/CgIt-QzXifNDdxlrS4Z69_67a2f5abd5af4de9b34c1582a562d2d3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-cross-base-with-levelers__pos4__sceneB-smb.jpg,9,True,"The product in image B perfectly matches the product in image A in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260430-214819
metal-round-metal-base,9874945835321,2,studio-white,metal-round-metal-base__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-desk-height-metal-round-metal-base-42862837891385.png?v=1759098245,https://v3b.fal.media/files/b/0a9866c8/VqFgS185FEIkdyDwapA8e_29dd0896b31d490a83be0ec50d23391b.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-round-metal-base__pos2__studio-white.jpg,2,False,The top mounting plate in B is significantly different in shape and has holes that do not match the star-shaped plate in A.,FLAG_HUMAN,0,20260430-214819
metal-round-metal-base,9874945835321,3,sceneA-institutional,metal-round-metal-base__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-desk-height-metal-round-metal-base-42862837891385.png?v=1759098245,https://v3b.fal.media/files/b/0a9866ca/yemTE-mUhydZldTeEl-Ig_9081458606b4423d93a8d14ce56598f3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-round-metal-base__pos3__sceneA-institutional.jpg,9,True,"The product in image B closely matches the product in image A in form, color, material, and proportions.",OK,0,20260430-214819
metal-round-metal-base,9874945835321,4,sceneB-smb,metal-round-metal-base__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-desk-height-metal-round-metal-base-42862837891385.png?v=1759098245,https://v3b.fal.media/files/b/0a9866cb/pd_u-t9-CqX1xR7UO2BEx_3b4bc0431d4b4783a68738d675e29088.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-round-metal-base__pos4__sceneB-smb.jpg,8,True,"The generated product in B accurately replicates the form, color, and proportions of the reference product in A.",OK,0,20260430-214819
metal-square-metal-base,9874949079353,2,studio-white,metal-square-metal-base__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-desk-height-metal-square-metal-base-42862859714873.png?v=1759098254,https://v3b.fal.media/files/b/0a9866c3/nMsGTTPV-qLBS41nbAWtZ_ce0af64a86fa48bdb4c1d23ad4de1eac.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-square-metal-base__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260430-214819
metal-square-metal-base,9874949079353,3,sceneA-institutional,metal-square-metal-base__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-desk-height-metal-square-metal-base-42862859714873.png?v=1759098254,https://v3b.fal.media/files/b/0a9866c4/1S_KH-foW4ajl4KhRnmZI_bfb1e18317634b869cee8311ee49e3b0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-square-metal-base__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately represents the product from the reference image in terms of form, color, material, proportions, and hardware.",OK,0,20260430-214819
metal-square-metal-base,9874949079353,4,sceneB-smb,metal-square-metal-base__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-silver-27-desk-height-metal-square-metal-base-42862859714873.png?v=1759098254,https://v3b.fal.media/files/b/0a9866c6/hP8QyAatTkSY6U1WpOb_p_052c0316f7e04220beff1be6d47a0548.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/metal-square-metal-base__pos4__sceneB-smb.jpg,9,True,"The generated image closely matches the reference product in form, color, material, and proportions, with only minor rendering differences.",OK,0,20260430-214819
oci-platinum-monitor-arms,9689001951545,2,studio-white,oci-platinum-monitor-arms__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/OCI-Platinum-Monitor-Arms-Business-Interiors-16725085.png?v=1750119786,https://v3b.fal.media/files/b/0a986695/Cc7i3mNIxy3fTeOLJFWvT_913c855c353d44238a2cb2ee19c29dea.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/oci-platinum-monitor-arms__pos2__studio-white.jpg,9,True,"The generated image showcases a product that accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260430-214819
oci-platinum-monitor-arms,9689001951545,3,sceneA-institutional,oci-platinum-monitor-arms__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/OCI-Platinum-Monitor-Arms-Business-Interiors-16725085.png?v=1750119786,https://v3b.fal.media/files/b/0a986696/WZBqJzpOmpr2vrmsnGHzh_1e524f57782b4e42becc24e55090b5c2.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/oci-platinum-monitor-arms__pos3__sceneA-institutional.jpg,9,True,"The product in B accurately matches the product in A in form, color, material, hardware, and proportions.",OK,0,20260430-214819
oci-platinum-monitor-arms,9689001951545,4,sceneB-smb,oci-platinum-monitor-arms__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/OCI-Platinum-Monitor-Arms-Business-Interiors-16725085.png?v=1750119786,https://v3b.fal.media/files/b/0a986698/vk4IovxfkO66uLNs1kVCs_4a04dd22ee6c4d1793f3352f1398d111.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/oci-platinum-monitor-arms__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product in the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260430-214819
pacific-high-back-tilter,9747446432057,2,studio-white,pacific-high-back-tilter__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Pacific-High-Back-Tilter-MVL11870-Business-Interiors-16753458.png?v=1750125883,https://v3b.fal.media/files/b/0a986700/N74ErIhEuKzL7OuwXQPDa_98b84d9d3c7e4ea4ae43d73a90e2a091.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/pacific-high-back-tilter__pos2__studio-white.jpg,9,True,The generated chair in image B is a very close match to the reference product in image A in all aspects.,OK,0,20260430-214819
pacific-high-back-tilter,9747446432057,3,sceneA-institutional,pacific-high-back-tilter__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Pacific-High-Back-Tilter-MVL11870-Business-Interiors-16753458.png?v=1750125883,https://v3b.fal.media/files/b/0a986701/VkeUaV3fN5IeGb_GL2tHg_dcea13c453684d4cb3e94120cf9ce036.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/pacific-high-back-tilter__pos3__sceneA-institutional.jpg,9,True,"The chair in B is a very accurate representation of the chair in A, matching its form, color, material, hardware, and proportions well.",OK,0,20260430-214819
pacific-high-back-tilter,9747446432057,4,sceneB-smb,pacific-high-back-tilter__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Pacific-High-Back-Tilter-MVL11870-Business-Interiors-16753458.png?v=1750125883,https://v3b.fal.media/files/b/0a986702/YG-OYqT6fuqUKdZgPrZP9_9f10ed61e81146d6863273a529dce197.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/pacific-high-back-tilter__pos4__sceneB-smb.jpg,9,True,"The generated product image closely matches the referenced product in form, color, material, hardware, and proportions.",OK,0,20260430-214819
power-station-with-3-outlets-and-2-usb,9698778710329,2,studio-white,power-station-with-3-outlets-and-2-usb__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Power-Station-with-3-Outlets-and-2-USB-Business-Interiors-16732212.png?v=1750121385,https://v3b.fal.media/files/b/0a986691/jEV7v99XmT53JwoeNuUoj_13bf82fa9851477bbf2b18836b00afdc.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/power-station-with-3-outlets-and-2-usb__pos2__studio-white.jpg,9,True,"The generated product in B accurately matches the reference product in A in all visual aspects, including form, color, material, hardware, and proportions.",OK,0,20260430-214819
power-station-with-3-outlets-and-2-usb,9698778710329,3,sceneA-institutional,power-station-with-3-outlets-and-2-usb__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Power-Station-with-3-Outlets-and-2-USB-Business-Interiors-16732212.png?v=1750121385,https://v3b.fal.media/files/b/0a986692/15wCCaoSJNHTUsaNcaHp7_a69c6ecbed7c4c45abeb93aae7185735.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/power-station-with-3-outlets-and-2-usb__pos3__sceneA-institutional.jpg,9,True,"The generated product in photo B closely matches the reference product in photo A in form, color, material, hardware, and proportions.",OK,0,20260430-214819
power-station-with-3-outlets-and-2-usb,9698778710329,4,sceneB-smb,power-station-with-3-outlets-and-2-usb__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Power-Station-with-3-Outlets-and-2-USB-Business-Interiors-16732212.png?v=1750121385,https://v3b.fal.media/files/b/0a986693/4ilXqCu_G0zoCPcSfa0rP_b502bea51baf42ebac1c66d77aa6df07.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/power-station-with-3-outlets-and-2-usb__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product in terms of form, color, material, hardware, and proportions.",OK,0,20260430-214819
rebound-armchair-upholstered-seat-r5apug,9729492975929,2,studio-white,rebound-armchair-upholstered-seat-r5apug__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ReboundTM-Armchair_-Upholstered-Seat-_R5APUG_-Business-Interiors-16750552.jpg?v=1750125287,https://v3b.fal.media/files/b/0a9866bc/_wLHT7GRXFLH8sqYH5a7T_bc3701a7564b4135afa08c77ad6d8859.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/rebound-armchair-upholstered-seat-r5apug__pos2__studio-white.jpg,9,True,"The generated chair in B is a very close match to the reference product in A, with only minor subtle differences.",OK,0,20260430-214819
rebound-armchair-upholstered-seat-r5apug,9729492975929,3,sceneA-institutional,rebound-armchair-upholstered-seat-r5apug__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ReboundTM-Armchair_-Upholstered-Seat-_R5APUG_-Business-Interiors-16750552.jpg?v=1750125287,https://v3b.fal.media/files/b/0a9866bd/wMIzXiC6Z0_V_1fn2Pu7d_bf5f878190b144f089eaad79b4d3ab5a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/rebound-armchair-upholstered-seat-r5apug__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately replicates the product in terms of form, color, material, and proportions, with only minor differences in lighting and context.",OK,0,20260430-214819
rebound-armchair-upholstered-seat-r5apug,9729492975929,4,sceneB-smb,rebound-armchair-upholstered-seat-r5apug__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ReboundTM-Armchair_-Upholstered-Seat-_R5APUG_-Business-Interiors-16750552.jpg?v=1750125287,https://v3b.fal.media/files/b/0a9866be/WlKphpq5T5Q4vVqHmkXJw_b4a2e4b7085641b3aff2d510e3f97176.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-07/rebound-armchair-upholstered-seat-r5apug__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product in form, color, material, hardware, and proportions, with only minor lighting and contextual differences.",OK,0,20260430-214819
