Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Angles supported (product.metafields.shopify.angles-supported),Art/Crafting tool material (product.metafields.shopify.art-crafting-tool-material),Back type (product.metafields.shopify.back-type),Backrest type (product.metafields.shopify.backrest-type),Bag/Case material (product.metafields.shopify.bag-case-material),Battery features (product.metafields.shopify.battery-features),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Board material (product.metafields.shopify.board-material),Board mounting type (product.metafields.shopify.board-mounting-type),Bracket/Brace design (product.metafields.shopify.bracket-brace-design),Chair features (product.metafields.shopify.chair-features),Color (product.metafields.shopify.color-pattern),Compatible patient profile (product.metafields.shopify.compatible-patient-profile),Connection type (product.metafields.shopify.connection-type),Desk organizer features (product.metafields.shopify.desk-organizer-features),Device interface (product.metafields.shopify.device-interface),Door material (product.metafields.shopify.door-material),Door type (product.metafields.shopify.door-type),Firmness (product.metafields.shopify.firmness),Frame design (product.metafields.shopify.frame-design),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Gear material (product.metafields.shopify.gear-material),Hardware material (product.metafields.shopify.hardware-material),Key purpose (product.metafields.shopify.key-purpose),Lectern mounting type (product.metafields.shopify.lectern-mounting-type),Leg color (product.metafields.shopify.leg-color),Light temperature (product.metafields.shopify.light-temperature),Lumber/Wood type (product.metafields.shopify.lumber-wood-type),Material (product.metafields.shopify.material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Mounting type (product.metafields.shopify.mounting-type),Office cart features (product.metafields.shopify.office-cart-features),Office supply material (product.metafields.shopify.office-supply-material),Outdoor furniture items included (product.metafields.shopify.outdoor-furniture-items-included),Outlet type (product.metafields.shopify.outlet-type),Paper size (product.metafields.shopify.paper-size),Portability (product.metafields.shopify.portability),Power source (product.metafields.shopify.power-source),Presentation supply features (product.metafields.shopify.presentation-supply-features),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Sound insulation (product.metafields.shopify.sound-insulation),Style (product.metafields.shopify.style),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Tile design (product.metafields.shopify.tile-design),Tile material (product.metafields.shopify.tile-material),Upholstery material (product.metafields.shopify.upholstery-material),Wall plate style (product.metafields.shopify.wall-plate-style),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
delivery,,,,,,,,,Regional Delivery,,,,,,,,,0.0,,deny,manual,75.00,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
delivery,,,,,,,,,Extended Delivery,,,,,,,,,0.0,,deny,manual,125.00,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
delivery,,,,,,,,,Tailgate / Liftgate Delivery,,,,,,,,,0.0,,deny,manual,300.00,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
delivery,,,,,,,,,Delivery + Installation (Basic),,,,,,,,,0.0,,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
delivery,,,,,,,,,Delivery + Installation (Standard),,,,,,,,,0.0,,deny,manual,175.00,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
delivery,,,,,,,,,Delivery + Installation (White-Glove),,,,,,,,,0.0,,deny,manual,250.00,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
evolve-workstations,Evolve Workstations,"<div id=""slider"">
<div class=""slider-wrapper""></div>
</div>
<div class=""content-container"">
<div class=""inner-container clearfix border-bottom"">
<h1 class=""product-title"">Evolve®</h1>
</div>
<div class=""inner-container clearfix"">
<div class=""cms-content col-2"">
<p>Stack. Connect. Support. Evolve offers tailored solutions that shape space, connect people and support new ways of working.</p>
<p>Evolve provides the backbone to building complete office landscapes. Stackable panels shape space without relying on existing walls. Fabric, laminate, metal and glass finish options support varying privacy, acoustical and aesthetic requirements.</p>
<p>Size: 24""x60"" (Each Station)</p>
<p>Height: 42"" </p>
<p>Other Sizes and colours are available. Please contact : sales@brantbusinessinteriors.com</p>
<p> </p>
<p> </p>
</div>
</div>
</div>",Office Central & Brant Business Interiors,Furniture > Office Furniture > Workstations & Cubicles,"","industry:business, room:open-plan, type:desks",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,23000.00,31172.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-09100028.png?v=1775743282,1,"",false,,,6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gray-1; beige,,,,,,,,,,fabric; metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,13531.00,true,,,active
evolve-workstations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-09100048.png?v=1775743283,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evolve-workstations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot_2026-04-09_100143.png?v=1775743318,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alphabetter-stand-up-desk,AlphaBetter Stand-Up Desk,"<ul>
<li>ACTIVE LEARNING. Safco AlphaBetter Adjustable-Height Desk gives students in grades 3-12 the opportunity to sit or stand during the school day and fidget without being a distraction to their classmates or teachers, while potentially improving their focus and concentration.</li>
<li>BUILT TO LAST. Designed with 16-gauge, commercial-grade tubular steel, its sturdy base withstands the toughest schoolroom conditions and keeps going strong.</li>
</ul>
<p>28 x 20 Premium Laminated Top, with Book Box<br>Laminated Top x 28"" Table Top Width x 20"" Table Top Depth - 42"" Height</p>
<p> </p>",Office Central & Brant Business Interiors,Furniture > Office Furniture > Desks,"","industry:business, room:private-office, type:desks",true,Title,Default Title,,,,,,,,SAF1203GR,0.0,shopify,deny,manual,562.79,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-08155415.png?v=1775678266,1,"",false,,,4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adjustable-shelves; free-standing; storage-options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
alphabetter-stand-up-desk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-08155456.png?v=1775678266,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-medium-back-guest-chair-with-arms-mvl11742,Ultra | Medium Back Guest Chair with Arms MVL11742,"<h4>MVL11742</h4>
<h4>Ultra | Medium Back Guest Chair with Arms</h4>
<ul>
<li>Cantilever style base</li>
<li>Welded steel frame with Chrome finish</li>
<li>Chrome steel arms</li>
<li>Optional removable armcaps are available - MVL11733
</li>
<li>Can be upholstered in LuxPlus vinyl</li>
</ul>",Office Central & Brant Business Interiors,"Furniture > Chairs > Armchairs, Recliners & Sleeper Chairs > Armchairs","","industry:business, room:reception, type:chairs",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,447.99,810.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-06113327.png?v=1775489939,1,"",false,,,6499,,,,,,,,,,,,,,,,,,,upholstered-padded,,,,,,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,upholstered-padded,,,,,,,vinyl,,,,,,,,kg,,295.65,true,,,active
ultra-medium-back-guest-chair-with-arms-mvl11742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-06113344.png?v=1775489940,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-medium-back-guest-chair-with-arms-mvl11742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-06113404.png?v=1775489940,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-student-tables-5-shapes-sizes,Educational Student Tables (5 Shapes & Sizes),<p>Educational Tables<br><br>Available Finish: Maple (HIGH PRESSURE LAMINATE MPL)<br>• High Pressure Laminate Tops<br>• Radius corners<br>• Grey 2mm edge banding<br>• Height adjustable pin height legs range from 21.5” - 30.5”<br>• Optional mobile casters can be added to 2 or 4 legs for partial or full mobility (Not Included)<br>• C-Shape table comes standard with 2 mobile casters for easier movement</p>,Office Central & Brant Business Interiors,Furniture > Office Furniture > Workspace Tables > Conference Room Tables,"","industry:educational, room:boardroom, type:tables",true,Sizes,"48"" Square",,,,,,,,HDL-EDU-SQ48-RPH2,0.0,shopify,deny,manual,489.00,779.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160240.png?v=1774555582,1,"",false,,,4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown; beige,,,,,,,,,adjustable-shelves; free-standing,maple-wood; metal; plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160422.png?v=1774555582,kg,,281.99,true,,,active
educational-student-tables-5-shapes-sizes,,,,,,,,,"30""x48""",,,,,,,,HDL-EDU-REC3048-R2,0.0,shopify,deny,manual,489.00,779.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160309.png?v=1774555583,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160240.png?v=1774555582,kg,,281.99,,,,
educational-student-tables-5-shapes-sizes,,,,,,,,,"30""x60""",,,,,,,,HDL-EDU-REC3060-RPH2,0.0,shopify,deny,manual,519.99,861.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160354.png?v=1774555582,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160504.png?v=1774555582,kg,,314.27,,,,
educational-student-tables-5-shapes-sizes,,,,,,,,,"30""x72""",,,,,,,,HDL-EDU-REC3072-RPH2,0.0,shopify,deny,manual,539.99,880.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160422.png?v=1774555582,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160354.png?v=1774555582,kg,,321.20,,,,
educational-student-tables-5-shapes-sizes,,,,,,,,,"24""x72"" C-Shape",,,,,,,,HDL-EDU-CTP2472-RPH2-HP,0.0,shopify,deny,manual,569.99,966.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160504.png?v=1774555582,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160534.png?v=1774555582,kg,,352.60,,,,
educational-student-tables-5-shapes-sizes,,,,,,,,,Castors 2/pk,,,,,,,,HDL-900 50CASTER M8,0.0,shopify,deny,manual,33.00,779.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-03-26160534.png?v=1774555582,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot_2026-03-26_162029.png?v=1774556456,kg,,281.99,,,,
educational-student-tables-5-shapes-sizes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot_2026-03-26_162029.png?v=1774556456,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demeter-mid-back-ergonomic-chair-buyers-choice-award,"DEMETER Mid Back Ergonomic Chair ""Buyers Choice Award""","<p><strong>Features: </strong></p>
<p>• Upholstered, high density moulded foam fabric seat &amp; mesh back</p>
<p>• Seat depth adjustment</p>
<p>• 3D arms</p>
<p>• Pneumatic seat height adjustment</p>
<p>• Dual nylon casters, ideal for soft or hard floors</p>
<p>• ANSI/BIFMA approved construction</p>
<p>• Assembly required</p>
<p>Dimensions:    Height: Seat Height: Seat Depth: Seat Width: Arm Width: 42”-46” 18”-22” 21” 20” 20.5”</p>
<p>Max Recommended Weight Capacity: 300lb</p>",Office Central & Brant Business Interiors,Furniture > Office Furniture > Office Chairs,"","industry:business, type:chairs",true,Title,Default Title,,,,,,,,HZN-DEM HB,0.0,shopify,deny,manual,469.99,665.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2025-11-22070328.png?v=1774456138,1,"",false,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-1,,,,,,,,,,fabric; foam; metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
